finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
690780150,HÔPITAL DE L'ARBRESLE,DGF,TAA,EBNL,T1,M1,C0,O0,"         7,3","        1,42","       28,19",                                      .z,                                      .z,           0,"        85,6",,,,,,,,,,,,         549,          12,           0,           2,           0,           1,           0,           0,           0,           0,           1,           0,,          72,           9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 8,"Occlusions, sub-occlusions digestives : 4",,,,Toxicomanies et alcoolisme : 390,"Névroses, psychoses et autres troubles mentaux : 21",Troubles mentaux d'origine organique et retards mentaux : 18,"Cardiopathies, valvulopathies : 14",Signes et symptômes : 11,           0,           0,          40,           0,           0,"        8,87","        6,97","         0,1",,"         0,9","        75,8","       11,99","       53,91","         1,4","        1,88","        6,62",,,,,,,,,,,,,,,,,,,,,,,,,"       1,208","       1,172",,,,,,,,,           0,           0,           0,,,           0,"         1,9",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,,           0,"        29,3",,,,,
690780200,CLINIQUE EMILIE DE VIALAR,OQN,TAA,CLI,T1,M1,C2,,"         0,6","        0,86","        2,45",                                      .z,                                      .z,           0,,"        14,6",,,,,,,,,,,          19,         701,           0,          80,         826,           0,           0,           0,           0,           0,           0,        1319,,           0,          20,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 1,Cataracte : 0,Arthroscopie du genou : 155,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 1,"Chirurgies main, poignet : 289",actes ORL et stomato divers : 203,"Arthroscopies, Biopsies ostéo-articulaires : 196",Chirurgie de la cheville ou du pied : 179,Chirurgies majeures orthopédiques (dont hanche et fémur : 176,Signes et symptômes : 61,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 14","Autres Maladies immunitaires, du Sang, des Organes hémat : 8",Maladies osseuses et arthropathies : 2,Autres affections rhumatologiques : 2,,,,,,"        19,6","         7,9","         8,5",           2,,"        52,9","         9,5","        38,3","         0,6","         2,5",           2,,,,,,,,,,,,,,,,,,,,,,,,,"       0,735","       1,081",,                                      .z,                                      .z,                                      .z,                                      .z,,,      109879,,,"       54,21","       81,52","        35,7",,"         1,9",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,"     74444,5","     47118,1","        12,8",,,                                      .z,                                      .z,                                      .z
690780226,CLINIQUE DE LA PART-DIEU,OQN,TAA,CLI,T1,M0,C2,,"         1,7","        0,46",           0,                                      .z,                                      .z,           0,,"        42,8",,,,,,,,,,,           0,         334,           0,          11,        2238,           0,           0,           0,           0,           0,           0,        2568,,           0,           2,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 1866,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Cataractes : 1901,Autres chirurgies ophtalmo : 526,Chirurgies ophtalmo lourdes : 51,Chirurgie inter spécialités : 38,Greffes peau / parages hors brûlures : 21,Médecine inter spécialités : 4,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 4",Affections oeil : 2,Affections Cavité buccale et dents : 1,,           0,          11,          23,           0,           0,"         9,5",           2,"         5,5",           2,,"       18,62","        5,51","       13,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"       0,802",,                                      .z,                                      .z,                                      .z,                                      .z,,,      302781,,,"       86,81","       86,96","        70,6",,"         1,9",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,"     88173,5","     78038,9",,,,                                      .z,                                      .z,                                      .z
690780259,CLINIQUE SAINT-CHARLES,OQN,TAA,CLI,T2,M1,C3,,"         0,7","        0,46","        0,18",                                      .z,                                      .z,           0,,"        47,4",,,,,,,,,,,          29,        1579,           0,         188,        5315,           0,           0,           0,           0,           0,           0,        6091,,          42,          15,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 1735,Arthroscopie du genou : 289,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Cataractes : 1709,Chirurgie de la cheville ou du pied : 1324,actes ORL et stomato divers : 816,Autres chirurgies ophtalmo : 688,Chirurgies majeures orthopédiques (dont hanche et fémur : 431,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 78","'Injections de toxine botulique, en ambulatoire : 46",Médecine inter spécialités : 22,Affections oeil : 20,Affections Cavité buccale et dents : 19,          20,          33,         150,          89,           0,"       31,68",           5,"        20,5","         4,5",,"       67,42","       12,25","       51,81",,"        1,36",           2,,,,,,,,,,,,,,,,,,,,,,,,,"       0,745","       0,694",,                                      .z,                                      .z,                                      .z,                                      .z,,,      512906,,,"        77,1","       96,06","       110,2",          96,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,"    155287,6","     91011,4","        15,2",,,                                      .z,                                      .z,                                      .z
690780358,CLINIQUE DU VAL D'OUEST-VENDOME,OQN,TAA,CLI,T3,M2,C4,O4,"         5,5","        0,45","        1,39",                                      .z,                                      .z,           0,"        53,6","        71,3",,,,,,,,,,,        3962,        4498,        3280,        4886,        9124,         257,         177,           0,           0,         169,        2990,       12665,,        5215,          53,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 170,Cataracte : 1748,Arthroscopie du genou : 400,Hernie enfant : 229,RTU prostate : 165,Hernie adulte y compris cœlioscopie : 204,Cataractes : 1721,actes ORL et stomato divers : 1599,Autres chirurgies gynécologiques autres que le sein : 1252,Greffes peau / parages hors brûlures : 719,Circoncisions : 597,affections médicales du nouveau né : 2571,Endoscopies digestives avec ou sans anesthésie : 2304,Endoscopies digestives thérapeutiques et anesthésie : sé : 1300,Transferts précoces de nouveau nés : 552,"Endoscopies génito-urinaires, avec ou sans anesthésie : 464",          47,          32,          64,          24,           0,"       107,4","        36,5",          33,          13,          22,"      315,95","       42,66","      249,58","         0,5","       15,07","        8,14",,,,,,,,,,,,,,,,,,,,,,,,,"        0,81","       0,923","        1,01",                                      .z,                                      .z,                                      .z,                                      .z,,,      376861,"       17,63","       92,85","       66,35","        83,8","        67,1",,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          53,       79778,"     82772,5","        20,3",,,                                      .z,                                      .z,                                      .z
690780366,CLINIQUE CHARCOT,OQN,TAA,CLI,T2,M2,C3,,"        14,6","        0,19","        2,94",                                      .z,                                      .z,           0,"        59,9","        71,3",,,,,,,,,,,        1398,        3604,           0,        2015,        6233,           3,        2823,           0,           0,         363,           0,        9514,,        2534,          49,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 204,Cataracte : 1357,Arthroscopie du genou : 230,Hernie enfant : 0,RTU prostate : 110,Hernie adulte y compris cœlioscopie : 331,"Chirurgies main, poignet : 1653",Cataractes : 1365,Ligatures veines : 768,Chirurgies majeures orthopédiques (dont hanche et fémur : 501,Chirurgie de la cheville ou du pied : 447,Endoscopies digestives avec ou sans anesthésie : 773,Endoscopies digestives thérapeutiques et anesthésie : sé : 754,"Autres affections reins, voies urinaires : 226",Autres gastroentérites et maladies diverses du tube dige : 127,Chimiothérapie hors séances : 127,          80,          76,         150,          50,         100,"       66,15",          25,          27,           9,           3,"      164,73","        18,1","      122,03","         0,5","        17,6","         6,5",,,,,,,,,,,,,,,,,,,,,,,,,"       0,943","       0,778",,                                      .z,                                      .z,                                      .z,                                      .z,,,      338071,,,"       62,18","       85,77","       169,3",         106,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"     95174,6","     93486,8","        19,4",,,                                      .z,                                      .z,                                      .z
690780382,CLINIQUE DU GRAND LARGE,OQN,TAA,CLI,T2,M1,C2,,           8,"        0,12","        3,21",                                      .z,                                      .z,"        19,7","       138,8","        75,5",,,,,,,,,,,         722,        1626,           0,        2088,        2244,          10,          81,           0,           0,          81,           0,        3418,       18544,        2210,          53,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 3,Cataracte : 537,Arthroscopie du genou : 86,Hernie enfant : 0,RTU prostate : 75,Hernie adulte y compris cœlioscopie : 205,Cataractes : 537,actes ORL et stomato divers : 386,"Amygdalectomies, VG, drains transT : 309",Ligatures veines : 256,Hernies : 236,Endoscopies digestives avec ou sans anesthésie : 1052,Endoscopies digestives thérapeutiques et anesthésie : sé : 542,Cathétérismes thérapeutiques vasculaires et coronariens : 106,Autres gastroentérites et maladies diverses du tube dige : 92,Cathétérismes thérapeutiques vasculaires et coronariens : 79,          20,           3,           0,          50,         100,"       37,15","        17,5","        11,5",           5,"         1,5","      125,19","       23,94","       92,65","         0,2",           4,"         4,4",,,,,,,,,,,,,,,,,,,,,,,,,"       0,904","       0,962",,                                      .z,                                      .z,                                      .z,                                      .z,,,      340646,,,"       57,88",          81,"        66,7",,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"     70517,6","     87787,3","        19,5",,,                                      .z,                                      .z,                                      .z
690780390,POLYCLINIQUE DE RILLIEUX,OQN,TAA,CLI,T2,M2,C3,O2,"         7,3","        0,82","        5,33",                                      .z,                                      .z,"        22,7",         105,          60,,,,,,,,,,,        3745,        3178,         644,        2583,        3964,          52,         993,           0,           0,          51,         500,        6333,       15199,        3057,          80,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 106,Cataracte : 924,Arthroscopie du genou : 75,Hernie enfant : 1,RTU prostate : 64,Hernie adulte y compris cœlioscopie : 185,Cataractes : 925,actes ORL et stomato divers : 670,"Amygdalectomies, VG, drains transT : 441",Ligatures veines : 427,"Chirurgies main, poignet : 260",Endoscopies digestives avec ou sans anesthésie : 1086,Endoscopies digestives thérapeutiques et anesthésie : sé : 740,Explorations nocturnes et apparentées : 593,affections médicales du nouveau né : 496,Signes et symptômes : 303,          11,          20,          77,          68,           0,"       62,57","       34,23","        16,5",           6,           4,"      214,14","       29,82","      162,36","        1,05","       10,16","       10,75",,,,,,,,,,,,,,,,,,,,,,,,,"       0,854","       0,964","       1,008",                                      .z,                                      .z,                                      .z,                                      .z,,,      367345,"        24,6","       79,84","       55,32","       80,66","        50,3",         104,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          58,"    101651,3","     96615,9","        26,9",,,                                      .z,                                      .z,                                      .z
690780416,GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD,DGF,TAA,EBNL,T3,M2,C3,O4,"         6,7","        0,15","        4,58",                                      .z,                                      .z,"        25,4","        88,4","        54,8",,,,,,,,,,,        6837,        2802,        2037,        4064,        2618,         247,        1043,           0,           0,         321,        1764,        5318,       24532,        3335,          85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 62,Cataracte : 515,Arthroscopie du genou : 74,Hernie enfant : 0,RTU prostate : 83,Hernie adulte y compris cœlioscopie : 257,Cataractes : 514,Chirurgies utérus / annexes : 406,actes ORL et stomato divers : 396,Hernies : 292,"Chirurgies transurétrales, autres : 252",affections médicales du nouveau né : 1737,Endoscopies digestives avec ou sans anesthésie : 1044,Explorations et surveillance pour affections endocrinien : 990,Endoscopies digestives thérapeutiques et anesthésie : sé : 664,Diabète : 481,         104,           0,           0,           0,           0,"       57,27","       26,59",          13,           9,"        7,18","      331,05","       61,72","      242,22","        2,28","         6,5","       18,33",,,,,,,,,,,,,,,,,,,,,,,,,"        1,04","       1,172","       0,974",,,,,,,      301082,"       23,98","       70,62","       48,81","       67,74","        48,9",         106,"        17,3",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          65,       48144,"    102260,2","        16,7","         0,1",,,,
690780499,NEPHROCARE TASSIN-CHARCOT,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,           0,           0,           0,           0,           0,           0,           0,           0,       39699,         123,           0,           0,,           0,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,         105,          60,         150,          52,         100,           9,           7,,,,"      111,45","       10,57","       95,38","         0,5",           2,           3,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,"        17,3",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,"        45,4",,,                                      .z,                                      .z,                                      .z
690780648,CLINIQUE DE LA SAUVEGARDE,OQN,TAA,CLI,T3,M2,C4,,"         7,4","        4,03","        4,74",                                      .z,                                      .z,"        25,2","       135,3","        53,6",,,,,,,,,,,        4368,        6618,           0,        5939,        6884,           1,        5259,           0,           0,         554,           0,       12707,       17510,        5591,          91,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 101,Cataracte : 316,Arthroscopie du genou : 852,Hernie enfant : 0,RTU prostate : 184,Hernie adulte y compris cœlioscopie : 277,Autres chirurgies ophtalmo : 1597,"Arthroscopies, Biopsies ostéo-articulaires : 911",Chirurgies majeures orthopédiques (dont hanche et fémur : 717,Chirurgies digestives hautes : 701,"Chirurgies transurétrales, autres : 630",Endoscopies digestives avec ou sans anesthésie : 1438,Cathéthérismes diagnostiques vasculaires et coronariens : 1260,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 1016",Endoscopies digestives thérapeutiques et anesthésie : sé : 1012,Cathétérismes thérapeutiques vasculaires et coronariens : 877,          63,          20,          60,          50,         100,"        96,7",          45,"        30,5",          17,"         1,5","      408,99","       57,85","      303,61","        1,53",          22,          24,,,,,,,,,,,,,,,,,,,,,,,,,"       0,852","       0,775",,                                      .z,                                      .z,                                      .z,                                      .z,,,      573307,,,"        51,3","       76,63","       112,5",         104,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"    109545,6",      164505,"        18,4",,,                                      .z,                                      .z,                                      .z
690780655,HÔPITAL PRIVÉ DE L'EST LYONNAIS,OQN,TAA,CLI,T2,M2,C2,,"        16,2","        0,22","        7,09",                                      .z,                                      .z,"        14,1","       108,6","        90,5",,,,,,,,,,,        1749,        1720,           0,        2846,        1699,           0,         352,           0,           0,         162,           0,        2948,       27540,        3271,          59,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 3,Cataracte : 0,Arthroscopie du genou : 182,Hernie enfant : 0,RTU prostate : 13,Hernie adulte y compris cœlioscopie : 118,actes ORL et stomato divers : 368,"Amygdalectomies, VG, drains transT : 296",Autres chirurgies digestives : 232,"Arthroscopies, Biopsies ostéo-articulaires : 219","Chirurgies main, poignet : 219",Endoscopies digestives avec ou sans anesthésie : 1632,Endoscopies digestives thérapeutiques et anesthésie : sé : 642,Explorations nocturnes et apparentées : 322,Soins palliatifs : 162,"Autres Maladies immunitaires, du Sang, des Organes hémat : 148",          40,           1,          58,          50,           0,"        31,5","        16,5",          11,"         2,5",,"      167,52","        29,3","      130,22",           2,           3,           3,,,,,,,,,,,,,,,,,,,,,,,,,"       0,815","       0,845",,                                      .z,                                      .z,                                      .z,                                      .z,,,      257947,,,"       49,66","       82,24","        32,7",         105,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,"    115527,2","     67542,5","        23,7",,,                                      .z,                                      .z,                                      .z
690780663,CLINIQUE TRENEL,OQN,TAA,CLI,T2,M1,C3,,"        10,8","        0,16","        2,35",                                      .z,                                      .z,           6,,"      4547,1",,,,,,,,,,,         804,        4378,           3,        2175,        5593,           7,        2042,           0,           0,         195,           0,        8558,,        3085,          51,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 73,Cataracte : 1700,Arthroscopie du genou : 486,Hernie enfant : 3,RTU prostate : 303,Hernie adulte y compris cœlioscopie : 376,Cataractes : 1692,actes ORL et stomato divers : 1222,"Chirurgies main, poignet : 658","Arthroscopies, Biopsies ostéo-articulaires : 618","Chirurgies transurétrales, autres : 516",Endoscopies digestives avec ou sans anesthésie : 1064,Endoscopies digestives thérapeutiques et anesthésie : sé : 705,"Endoscopies génito-urinaires, avec ou sans anesthésie : 135","Autres affections reins, voies urinaires : 98",Affections Cavité buccale et dents : 93,         100,           0,         150,           0,          67,"        41,5","         9,5",          20,           7,           3,"      205,56","       42,66","       148,1","         0,2","         9,6",           5,,,,,,,,,,,,,,,,,,,,,,,,,"       0,986","       0,873","       0,933",                                      .z,                                      .z,                                      .z,                                      .z,,,      270307,,,"       55,91","       78,62","        81,8",          96,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"     76508,7","     98658,7","        20,8","         0,4",,                                      .z,                                      .z,                                      .z
690781737,POLE GERONTO CROIX ROUGE - CHARMETTES,DGF,TAA,EBNL,T1,M1,C1,,"        23,9","        0,61","       55,83",                                      .z,                                      .z,           0,"        69,1",,,,,,,,,,,,        1195,         102,           0,          16,           0,           0,           0,           0,           0,           0,           0,           0,,          24,          37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 51,Intervention  peau et tissu sous-cutané : 18,"Bronchites, bronchiolites et asthme : 11",Trauma crâniens : 8,"Occlusions, sub-occlusions digestives : 7",Soins palliatifs : 184,Infections respiratoires : 183,"Cardiopathies, valvulopathies : 68",Signes et symptômes : 67,"Infections reins et voies urinaires, lithiases : 62",,,,,,"        10,9","         9,9",,,,"      127,18","        23,5","       95,62","         1,3","        2,26","         4,5",,,,,,,,,,,,,,,,,,,,,,,,,"       0,969","       1,039",,,,,,,,,,,           0,,,"         0,1",,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,"        23,7",,,,,
690781810,HOSPICES CIVILS DE LYON,DGF,TAA,CHR,T5,M5,C5,O5,          15,"        5,05","       10,45",,,"        25,3","        74,1","       103,4",,,,,,,,,,,      107742,       43828,       13154,       59417,       19416,        6264,       26517,       23061,       22747,       26749,       10414,       63535,      217452,       23288,         200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 595,Cataracte : 4337,Arthroscopie du genou : 1313,Hernie enfant : 359,RTU prostate : 339,Hernie adulte y compris cœlioscopie : 702,Chirurgies majeures orthopédiques (dont hanche et fémur : 4486,Cataractes : 4127,Chirurgie inter spécialités : 3134,Autres chirurgies gynécologiques autres que le sein : 2392,"Chirurgies transurétrales, autres : 2162",affections médicales du nouveau né : 10905,Signes et symptômes : 6275,Explorations et surveillance pour affections de l'appare : 5354,Explorations et surveillance pour affections du système : 5124,Explorations et surveillance pour affections du rein et : 5064,,,,,,"     2002,16","      862,24","      313,66","      208,69","       73,35","    16422,03","     2046,86","    10306,03","      134,57","      1255,5","     2679,07",,,,,,,,,,,,,,,,,,,,,,,,,"       0,965","       1,009","       1,091",,,,,,,      284157,"       21,38","       87,05","       30,85","       65,22",          85,"        13,3",,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          30,"     15036,7","     66872,4","        22,3","         1,4",,,,
690782222,HÔPITAL NORD OUEST - VILLEFRANCHE,DGF,TAA,CH,T3,M4,C3,O4,"        10,1","        0,86","       10,35",,,"        62,5","        76,1","       111,1",,,,,,,,,,,       17826,        5494,        2349,        3320,        3751,         481,        3867,           0,           0,        1078,        1852,        8002,       54123,        3735,         147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 98,Cataracte : 423,Arthroscopie du genou : 163,Hernie enfant : 41,RTU prostate : 70,Hernie adulte y compris cœlioscopie : 263,Chirurgies majeures orthopédiques (dont hanche et fémur : 693,"Chirurgies main, poignet : 506",actes ORL et stomato divers : 446,Cataractes : 407,Chirurgies utérus / annexes : 407,affections médicales du nouveau né : 1941,"Bronchites, bronchiolites et asthme : 1121",Infections respiratoires : 1075,Autres gastroentérites et maladies diverses du tube dige : 851,"Névroses, psychoses et autres troubles mentaux : 815",         111,          80,         150,          75,         100,"      150,54","       38,67","       11,63","       12,74","        8,18","     1307,11","      188,54","      911,33","        14,3","       70,04","       122,9",,,,,,,,,,,,,,,,,,,,,,,,,"       0,974","       1,076","       1,021",,,,,,,      330287,"       20,68","       71,27","       40,65","       76,19","       118,7",          78,"        10,5",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,          41,"     22488,5","    168142,2","        30,7","         1,4",,,,
690782271,CH TARARE,DGF,TAA,CH,T1,M2,C1,,"         8,2","        0,55","       21,31",                                      .z,                                      .z,"        77,8","        81,7",,,,,,,,,,,,        3186,         325,           1,        1051,         266,          98,           3,           0,           0,         101,           0,          82,       15839,         517,          58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 1,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,actes ORL et stomato divers : 190,Traumatismes du bassin et des membres : 129,Intervention  peau et tissu sous-cutané : 92,Trauma crâniens : 46,"Occlusions, sub-occlusions digestives : 23",Infections respiratoires : 359,"Névroses, psychoses et autres troubles mentaux : 266",Affections Cavité buccale et dents : 235,Cardiologie autres : 218,Suivi thérap.d'affections connues : 210,          78,          60,         150,         106,          33,"        26,1","        23,6","        0,55","        0,45","         0,1","      221,89","       41,94","      133,06","        2,73","       15,16",          29,,,,,,,,,,,,,,,,,,,,,,,,,"       0,856","       0,779","        0,89",,,,,,,        5750,,,"       45,01","       96,51","        24,8",          82,"         0,8",Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,           0,"      1326,5",       15000,"        22,2","         4,4",,,,
