finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
570000356,41,,"         0,8","         2,6","         0,1","         2,6"
570000364,41,,"         0,8","         1,5","         0,4","         4,8"
570000430,41,,"         0,2",           0,,
570000455,41,,"         0,1",           0,,           0
570000489,41,,"         0,5",           0,,
570000562,41,,"         0,2",           0,,
570000596,41,,"         1,1","         1,5",,           1
570000646,41,,"         3,3","         4,3","         5,8","         8,8"
570000950,41,,"         0,3",           0,,
570005165,41,,"        11,8","         8,6","        20,9","         8,8"
570009670,41,,"         0,2",           0,,
570010181,41,,"         4,3","         2,1","         2,9",           2
570015099,41,,"         1,9","         1,3","         1,5","         1,4"
570023630,41,,"         4,4","         6,7","         0,1","         5,2"
570025254,41,,"         2,8","         2,1","         3,6","         1,2"
880007059,41,,"         3,6","         1,9","         2,4",           1
880007299,41,,"         2,1","         1,1","         1,4","         1,2"
880780069,41,,"         0,1",           0,,
880780077,41,,"         2,6","         1,7","         2,7","         1,4"
880780093,41,,"         2,2",           2,"         2,5","         1,6"
880780135,41,,"         0,1","         0,4","         5,1","         0,2"
880788591,41,,"         1,8","         5,3",           0,"         6,3"
670000033,42,,"         1,4",           1,,"         0,7"
670000082,42,,"         1,8","         2,3","         6,2","         4,2"
670000215,42,,"         0,3",           0,,
670002187,42,,,,,
670013325,42,,"         0,9",,,
670013341,42,,"         0,3",,,
670013895,42,,,,,
670014042,42,,"         0,3",,,
670014455,42,,,,,
670016237,42,,"         2,8","         5,2",,"         5,8"
670780055,42,,"        24,4",          21,"        16,5","        11,6"
670780162,42,,"         1,9","         3,9",,"        11,8"
670780170,42,,"         2,5","         4,8",           0,"         3,4"
670780188,42,,"         4,6","         5,2","         8,2","         5,5"
670780337,42,,           5,"         3,9",           9,"         2,8"
670780345,42,,"         2,9","         2,1","         3,5",           2
670780378,42,,"         1,9","         3,1",,"         6,2"
670780386,42,,           1,"         2,7",,"         3,8"
670780543,42,,"         1,4",           1,"         2,1","         1,3"
670780584,42,,"         1,2",           0,,           0
670780691,42,,"         2,6","         2,8","         5,4","         1,4"
670780709,42,,"         0,3",           0,,           0
670781574,42,,,,,
670795921,42,,,,,
670799667,42,,,,,
680000197,42,,"         1,3",           2,           2,"         1,6"
680000320,42,,"         2,6","         4,3","         4,1","         8,4"
680000338,42,,,,,
680000346,42,,"         1,5",,,
680000395,42,,"         1,1","         1,2",           2,"         0,4"
680000411,42,,"         1,6",           0,,           0
680000437,42,,"         0,9",           1,"         2,8","         0,9"
680000486,42,,"         9,9","         8,6","        16,8","         4,7"
680000494,42,,"         2,9","         6,7",,"         9,7"
680000973,42,,"        13,5","        11,9","        12,1",           7
680001005,42,,"         1,8","         0,1","         0,1","         1,1"
680001179,42,,,,,
680001195,42,,"         3,7","         2,6","         2,8","         4,3"
680010824,42,,,,,
680013778,42,,,,,
250000015,43,,          25,"        20,5","        16,9","         9,7"
250000270,43,,"         6,6","        12,3",           0,"        13,6"
250000288,43,,,,,
250000452,43,,           4,"         4,4","         6,8","         4,8"
250011723,43,,"         1,3",           3,"         4,5","         3,6"
250011848,43,,"         3,1","         7,8","        12,8","         8,3"
390780146,43,,"         6,2","         4,6","         7,7","         3,1"
390780153,43,,"         0,2",           0,,           0
390780161,43,,"         2,1","         1,7","         3,6","         1,8"
390780559,43,,"         0,5","         1,6",,"         3,8"
390780575,43,,"         1,2",           3,,"         5,7"
390780591,43,,"         1,2","         0,3",,"         0,2"
390780609,43,,"         4,5","         3,4",           6,"         3,9"
390781193,43,,"         0,1",,,
700004591,43,,"        10,5","         6,6","         9,5","         4,5"
700780026,43,,"         1,9","         0,2",,"         0,1"
700780174,43,,           2,"         2,8",,"         7,1"
900000035,43,,"         2,5",           3,,"         7,7"
900000365,43,,"        19,6","        14,4","        27,5","        12,4"
440000057,52,,"         4,5","         2,7","         4,1","         1,8"
440000289,52,,"        14,4","         8,9","        10,3","         4,5"
440000297,52,,"         0,8","         0,6","         1,6","         0,6"
440000313,52,,"         1,1","         0,2","         1,4","         0,1"
440000404,52,,"         0,4","         1,2",,           1
440000412,52,,"         0,7","         1,7","         2,8","         2,2"
440000487,52,,"         0,3","         0,7",,"         0,7"
440000511,52,,"         0,3",           1,,"         6,1"
440000651,52,,           0,"         1,6",,"         4,5"
440001113,52,,"         0,9","         0,5",,"         0,7"
440002020,52,,"         1,2","         2,4",,           2
440005080,52,,,,,
440023364,52,,"         0,5",           0,,
440024982,52,,"         1,9",           3,,"         2,6"
440029338,52,,"         0,3","         1,9","         5,6","         0,8"
440029379,52,,"         2,4","         2,7",,"         5,1"
440033819,52,,"         0,5","         4,4","         9,2","         6,3"
440036176,52,,,,,
440036499,52,,,,,
440039568,52,,,,,
440041580,52,,"         4,6","         6,2",           0,"         6,3"
440048700,52,,,,,
440048718,52,,,,,
440050433,52,,"         0,9","         1,1",,"         0,9"
490000031,52,,"        10,6",           6,"         9,4","         3,2"
490000155,52,,"         0,7","         0,4",,"         0,6"
490000262,52,,"         1,5",           1,,"         1,4"
490000676,52,,"         3,3","         2,1","         4,3","         1,5"
490000700,52,,           0,           0,,
490002037,52,,"         1,5","         2,5","         1,9","         3,2"
490004256,52,,           0,           0,,
490007499,52,,,,,
490007929,52,,"         0,8","         1,3",,"         1,6"
490009008,52,,,,,
490014909,52,,"         2,4","         5,4","         3,8","         5,3"
490015906,52,,"         0,2","         2,5",,"         1,7"
490017613,52,,,,,
490528452,52,,"         1,6","         0,4","         2,3","         0,3"
490537818,52,,,,,
490540440,52,,           0,,,"         1,8"
530000025,52,,"         1,3",           1,"         1,9","         0,9"
530000074,52,,"         1,3",           1,"         1,7","         0,9"
530000371,52,,"         3,2","         1,5",           4,"         1,2"
530002898,52,,,,,
530031962,52,,"         1,5","         2,2",           0,           2
720000025,52,,"         7,7","         4,7","         8,4","         3,1"
720000066,52,,"         0,3",           0,,           0
720000140,52,,"         0,3",           0,,"         0,2"
720000199,52,,           1,"         3,9",,"         3,7"
720000231,52,,"         0,1","         0,8","         4,6","         0,8"
720000249,52,,"         0,4",           0,,
720000389,52,,"         0,1",           0,,
720003441,52,,,,,
720006022,52,,"         0,6","         0,3",           0,"         0,3"
720016724,52,,"         1,7","         0,9","         1,4","         0,5"
720017748,52,,"         2,6","         3,9",           0,           5
720017839,52,,,,,
850000019,52,,"         6,4","         4,1","         7,8",           3
850000035,52,,"         1,1","         0,2","         1,7","         0,1"
850000084,52,,"         1,9","         0,7","         1,4","         0,2"
850000118,52,,"         1,7","         2,9","         1,9","         3,8"
850000126,52,,"         0,7","         1,5",           0,"         1,7"
850000134,52,,"         0,4","         1,2",,"         1,5"
850009010,52,,"         1,7","         1,1","         1,9","         0,7"
850009333,52,,,,,
850011271,52,,,,,
850022047,52,,,,,
850023151,52,,,,,
850025156,52,,,,,
220000020,53,,"         6,8","         3,7","         6,9","         1,8"
220000046,53,,"         1,9","         0,5","         2,5","         0,2"
220000079,53,,           2,"         1,4","         1,9","         1,8"
220000103,53,,"         2,2","         1,3","         2,7","         0,6"
220000111,53,,"         0,7","         1,2",,"         2,4"
220000152,53,,           1,"         0,5","         0,1","         0,2"
220000236,53,,           0,           0,,
220000269,53,,"         0,3",           0,,
220000285,53,,"         0,1","         2,3",,"         3,9"
220000301,53,,"         1,5","         2,7","         3,7","         2,1"
220005045,53,,"         0,3",           0,,
220005599,53,,"         0,9","         1,9",           0,           3
220019558,53,,,,,
220020507,53,,,,,
220021968,53,,"         0,1",           0,,
290000017,53,,          10,"         7,1","         6,1","         2,7"
290000041,53,,"         0,7","         0,7","         1,9","         0,7"
290000074,53,,"         1,5","         0,4",,"         0,5"
290000116,53,,,,,
290000140,53,,           1,"         2,2","         2,4","         5,1"
290000207,53,,"         0,6","         2,3",           2,"         3,3"
290000215,53,,           1,"         2,4",           0,"         3,7"
290000306,53,,"         1,2","         0,2",           0,"         0,1"
290000728,53,,"         1,3",           1,,"         0,7"
290000785,53,,"         0,9","         1,1",,"         1,1"
290000850,53,,,,,
290004142,53,,"         1,2","         1,4","         0,1","         1,8"
290005131,53,,,,,
290019777,53,,"         1,4","         3,5","         4,1","         4,7"
290020700,53,,"         5,2","         3,3","         5,7",           2
290021542,53,,"         2,9","         1,7",           2,"         0,8"
290023431,53,,"         0,5","         1,2",,"         2,2"
290023779,53,,,,,
290029669,53,,,,,
290032028,53,,,,,
290032655,53,,,,,
290032713,53,,,,,
350000022,53,,"         3,6","         2,1","         3,9","         1,1"
350000030,53,,"         1,4",           1,"         2,1","         0,8"
350000048,53,,"         0,9","         0,6","         1,3","         0,4"
350000055,53,,           1,"         0,7",           2,"         0,4"
350000063,53,,"         0,2",           0,,
350000071,53,,"         0,3",           0,,
350000121,53,,"         2,3","         6,9","         6,1",           8
350000139,53,,"         0,6","         2,2","         6,1","         2,6"
350000196,53,,"         0,6","         1,7",,"         2,6"
350000204,53,,           0,           0,,
350002192,53,,"         1,7",           1,,"         2,6"
350002200,53,,"         0,1",           0,,
350002804,53,,,,,
350002812,53,,"         0,5","         0,4",,"         0,4"
350005021,53,,"         0,5",           0,,           0
350005146,53,,"         1,5","         3,7",           0,"         5,8"
350005179,53,,"        11,7","         8,8","        12,7","         4,5"
350032934,53,,,,,
350040044,53,,,,,
350042131,53,,,,,
350042602,53,,,,,
350045779,53,,,,,
350046744,53,,,,,
350046751,53,,,,,
350048518,53,,"         0,1",           0,,
560000044,53,,"         1,4","         1,5","         2,1","         1,3"
560000184,53,,"         0,6",           0,,
560002214,53,,,,,
560002511,53,,"         0,9","         2,7","         0,8","         4,3"
560002933,53,,           1,"         2,2",,"         1,7"
560004004,53,,,,,
560005746,53,,"         6,4","         3,2","         7,6","         2,2"
560007510,53,,"         0,7","         1,6",           0,"         2,4"
560008799,53,,"         2,3","         4,6","         2,7","         6,1"
560009524,53,,,,,
560014748,53,,"         2,8","         1,7","         2,7","         1,2"
560020208,53,,,,,
560023152,53,,,,,
560023210,53,,           6,           4,"         5,7","         2,7"
560023848,53,,,,,
160000170,54,,"         0,9","         2,8",,"         4,2"
160000279,54,,"         0,7","         2,4",           0,           4
160000451,54,,"         7,2","         4,1","         9,1","         2,9"
160000485,54,,"         0,6","         0,1",           0,"         0,1"
160000493,54,,"         0,9","         0,4","         0,1","         0,5"
160006037,54,,"         0,9","         0,1",,"         0,1"
160013207,54,,"         0,8","         2,6","         0,1","         6,7"
160014411,54,,"         2,4","         0,3","         3,6","         0,4"
170022057,54,,,,,
170023279,54,,          10,"         6,2","         8,8","         4,6"
170780050,54,,"         1,6","         1,2","         0,3","         1,3"
170780167,54,,"         1,6","         1,1","         2,5","         1,4"
170780175,54,,"         4,7","         3,7","         6,8","         2,5"
170780191,54,,"         2,4","         0,3",,"         0,1"
170780225,54,,"         4,3","         2,5","         5,4","         2,2"
170780266,54,,"         0,1",           0,,
170780563,54,,"         1,5","         3,8","         3,7","         4,5"
170780613,54,,"         0,5","         3,6","         3,9","         2,3"
170780621,54,,"         0,8","         1,4",,"         2,8"
170780647,54,,           1,           2,,"         4,9"
170780662,54,,"         0,5","         3,5",,"         8,3"
790000012,54,,"         7,9","         5,6","         9,5","         3,4"
790006654,54,,"         4,7","         3,5","         6,1","         2,3"
790009948,54,,"         2,4","         5,4","         4,2","         6,8"
860010321,54,,"         3,9","         7,6",,"         9,1"
860013077,54,,"        19,7","        12,2",          16,"         5,4"
860780063,54,,"         2,7","         1,5","         5,7","         1,1"
860780071,54,,"         0,7","         0,1","         0,1",           0
860780097,54,,"         0,8","         0,7",           0,"         0,6"
860780311,54,,"         1,2","         2,5",           0,           4
860780568,54,,"         0,3","         1,1","         6,4",           2
240000059,72,,"         1,5","         0,9","         3,3","         0,3"
240000083,72,,,,,
240000117,72,,"         3,8","         2,3","         5,4","         1,8"
240000190,72,,"         1,2","         2,4","         0,2","         2,4"
240000208,72,,"         0,7","         1,3",           0,"         2,1"
240000216,72,,"         0,5","         0,9",,"         1,9"
240000448,72,,"         0,7","         0,5","         1,2","         0,4"
240006734,72,,,,,
330000217,72,,,,,
330000332,72,,"         0,7",           0,,"         0,1"
330000340,72,,           1,"         1,6","         4,7","         0,6"
330000662,72,,"         1,1","         0,9",,"         0,2"
330017989,72,,,,,
330027509,72,,"         1,2",           1,"         2,5","         0,4"
330780040,72,,"         0,3","         0,9",,"         0,7"
330780073,72,,           0,"         0,5",,"         0,7"
330780081,72,,"         1,1","         2,5",,"         0,8"
330780115,72,,"         0,7","         2,6","         0,1","         1,5"
330780123,72,,"         0,1","         2,2","         0,4",           3
330780149,72,,           0,"         0,6",,           2
330780206,72,,"         0,4","         1,3",,"         1,9"
330780255,72,,"         0,7",           1,,"         3,4"
330780263,72,,"         1,9","         1,4","         4,1",           1
330780271,72,,           0,"         1,1",,"         0,5"
330780354,72,,"         1,4","         0,2",,           0
330780370,72,,"         0,4",,,
330780446,72,,,,,
330780453,72,,,,,
330780479,72,,"         2,7","         1,8","         8,2","         2,1"
330780487,72,,           0,"         0,8",,"         2,8"
330780495,72,,"         0,5","         0,7","         1,2","         0,9"
330780503,72,,"         1,1","         3,2","         2,1","         4,1"
330780511,72,,"         0,6","         0,8",,"         1,3"
330780529,72,,           1,           2,           0,           2
330780537,72,,           1,           1,           1,"         1,1"
330781139,72,,,,,
330781196,72,,"        23,7","        12,7","        13,7","         6,3"
330781204,72,,"         1,1","         0,9",           3,"         0,3"
330781212,72,,"         0,1",           0,,
330781220,72,,"         0,9","         0,6","         1,3","         0,8"
330781253,72,,"         4,4","         2,8","         4,8","         1,7"
330781261,72,,"         0,3","         0,1",,           0
330781303,72,,"         1,3",           1,           0,"         0,6"
330781402,72,,"         0,6","         1,8",,           2
330782582,72,,"         1,8","         2,4","         3,1","         3,6"
330783374,72,,,,,
400000261,72,,           0,,,
400011177,72,,"         2,6",           2,"         3,6",           1
400780193,72,,"         3,3","         1,9","         3,3","         1,5"
400780268,72,,"         0,1",           0,,
400780284,72,,"         0,1","         0,9",,           1
400780342,72,,"         0,6","         0,5",,"         1,7"
400780359,72,,"         0,7","         1,4",           0,"         2,8"
400782769,72,,"         0,3","         0,1",           0,"         0,4"
470000027,72,,"         2,1",           3,"         2,7","         3,5"
470000076,72,,"         0,2","         0,5",,"         1,3"
470000084,72,,"         0,2",,,"         0,9"
470000142,72,,"         0,7","         1,3",           0,"         1,6"
470000159,72,,,,,
470000316,72,,"         2,7","         1,3","         2,4","         0,8"
470000324,72,,"         1,6","         0,9","         2,6","         0,2"
470000340,72,,"         0,2",           0,,
470000381,72,,           0,,,
470001660,72,,"         1,2","         0,9","         2,5","         0,6"
640017638,72,,,,,
640780268,72,,"         0,1","         0,6",,"         2,4"
640780276,72,,"         0,1",           0,,
640780318,72,,"         0,5","         0,5","         0,7","         0,7"
640780417,72,,"         3,6","         2,7",           6,"         1,3"
640780433,72,,"         0,6","         1,3",           0,"         1,2"
640780482,72,,"         1,2","         1,6",           3,           2
640780490,72,,"         1,3","         2,3",           0,"         2,8"
640780557,72,,           0,           0,,
640780623,72,,,,,
640780672,72,,,,,
640780748,72,,           1,"         1,1",           0,"         2,6"
640780789,72,,"         0,9","         0,8",,"         0,2"
640780813,72,,"         0,6","         0,1","         1,2","         0,1"
640780821,72,,"         0,9","         1,2","         0,9",           1
640780938,72,,"         1,2","         2,3",,"         2,8"
640780946,72,,"         0,9","         2,7","         4,2","         3,4"
640780987,72,,"         0,3","         0,6",,"         0,8"
640781225,72,,"         0,8","         0,1",,
640781290,72,,"         3,8","         3,3","         4,5",           2
640781308,72,,"         0,4",,           0,
640781332,72,,,,,
640787156,72,,"         0,1",           0,,"         0,2"
640789640,72,,,,,
090780107,73,,"         0,6","         0,6",,"         0,5"
090781774,73,,"         2,7","         1,8","         3,5","         1,4"
090781816,73,,"         0,7","         0,5","         0,7","         0,8"
120001748,73,,,,,
120004528,73,,"         0,9","         1,4",           1,"         1,2"
120004619,73,,"         0,5","         0,2","         0,7","         0,4"
120780044,73,,           3,"         1,9","         3,8","         0,8"
120780069,73,,"         1,5","         1,6","         1,8","         1,8"
120780085,73,,"         0,7","         0,5","         1,1","         0,2"
310780085,73,,           0,"         1,3",,"         2,8"
310780101,73,,"         2,5","         4,4","         2,7","         5,6"
310780135,73,,"         1,1","         2,2","         9,1","         2,6"
310780150,73,,"         0,4","         2,7",           0,"         3,2"
310780259,73,,"         4,5","         2,6",           0,"         1,9"
310780283,73,,           3,"         6,1","         2,8","         7,7"
310780309,73,,"         1,6","         2,9","         0,6",           5
310780366,73,,"         0,5",           0,,           0
310780374,73,,"         0,1",           0,,
310780382,73,,"         1,4","         3,3","         9,7","         3,5"
310780671,73,,           2,"         1,3","         1,8","         1,2"
310781000,73,,"         3,3","         5,2",           0,"         5,5"
310781067,73,,"         0,8","         0,8","         6,8","         0,7"
310781406,73,,"        25,4","        15,7","        15,1","         9,1"
310781505,73,,"         1,8",           3,"         1,8","         2,5"
310781695,73,,"         0,5","         0,1",,
310782016,73,,"         0,2","         0,2",,           0
310782347,73,,"         1,1","         0,9",,"         0,4"
310786389,73,,           0,           0,,
310794417,73,,,,,
320780067,73,,"         0,8","         1,2","         0,1","         2,3"
320780117,73,,"         2,5","         1,7","         3,4","         0,6"
320780133,73,,"         0,1",           0,,           0
460006075,73,,"         0,4",,,
460780042,73,,"         0,3",,,"         1,3"
460780083,73,,"         0,6","         0,5","         0,4","         0,3"
460780091,73,,"         0,4","         0,1",           0,"         0,3"
460780208,73,,"         0,4",           0,           0,"         0,3"
460780216,73,,           2,"         1,8","         2,4","         0,8"
650002579,73,,"         0,6","         2,5",,"         2,3"
650780158,73,,"         1,1","         0,7","         1,1","         0,7"
650780166,73,,"         0,2","         0,1",,           0
650780174,73,,"         0,5","         0,5","         0,2","         0,5"
650780679,73,,"         1,6","         1,4","         2,3","         2,4"
650783160,73,,"         3,5","         2,1","         3,1","         2,2"
810000224,73,,"         2,5","         2,4",           2,"         1,9"
810000331,73,,"         2,3","         1,5","         3,6","         0,8"
810000349,73,,"         0,2",           0,,
810000380,73,,"         2,7","         2,2","         4,3",           1
810000448,73,,"         0,2",           0,,
810000455,73,,"         0,6","         0,2","         1,9","         0,2"
810101170,73,,"         1,2","         2,3",,"         3,6"
810101444,73,,"         1,4","         1,9",           0,"         3,1"
820000016,73,,           3,"         1,4","         2,9",           1
820000040,73,,"         0,8","         1,4","         2,1","         2,1"
820000057,73,,"         2,7","         2,9","         2,7",           2
820000065,73,,"         0,2","         1,3",,"         2,5"
820004950,73,,"         0,6","         0,7",,"         0,4"
190000042,74,,"         8,7","         5,9","        10,3","         2,8"
190000059,74,,"         6,6","         4,9","         8,1","         4,1"
190000075,74,,"         3,2","         2,3","         3,2","         1,7"
190000224,74,,"         3,3","         7,4",,"        11,8"
190000257,74,,"         2,7","         3,8","         8,7","         4,1"
190010553,74,,,,,
230780041,74,,"         8,1","         4,7",           9,"         2,1"
230780058,74,,"         0,5",           0,,           0
230780066,74,,"         0,7",           0,,
230780082,74,,"         1,9",           0,,"         0,1"
230780157,74,,"         3,1","         2,8",,           4
230780199,74,,"         0,6","         1,4",,
870000015,74,,"        33,6","        25,5","        38,9","        14,5"
870000023,74,,           3,"         2,6","         3,7","         2,2"
870000031,74,,"         1,8","         0,1",           0,"         0,5"
870000080,74,,,,,
870000288,74,,"         7,2","        13,9",,"        24,4"
870000411,74,,           4,"         5,9","        13,9","         4,4"
870002060,74,,"         3,1","         8,1","         0,1","        14,4"
010007300,82,,"         0,2",,,           0
010007987,82,,           0,,,
010008407,82,,"         0,6","         0,4","         0,9","         0,5"
010780054,82,,"         1,9","         1,3","         2,6","         0,6"
010780062,82,,"         0,6","         0,5","         0,7","         0,2"
010780096,82,,"         0,1",           0,,
010780195,82,,"         0,7","         1,3",           0,"         2,1"
010780203,82,,"         0,5","         0,7",           1,"         0,9"
010780294,82,,,,,
070000096,82,,           0,           0,,
070002878,82,,"         0,4","         0,3","         0,4","         0,3"
070005566,82,,"         0,9","         0,6",           1,"         0,2"
070780168,82,,"         0,3","         0,4",           0,"         0,8"
070780358,82,,"         1,1","         0,6","         0,9","         0,5"
070780408,82,,"         0,2","         0,4",,"         0,6"
070780424,82,,"         0,4","         2,2","         1,6","         1,8"
260000021,82,,"         2,2","         1,7","         2,5","         1,4"
260000047,82,,"         1,2","         0,8","         1,9","         0,5"
260000054,82,,"         0,2","         0,1",           0,"         0,1"
260000104,82,,"         0,1","         0,1","         0,2","         0,1"
260000195,82,,"         0,1",,,
260000260,82,,"         0,5","         0,8",           0,"         1,3"
260003017,82,,"         0,7","         1,1",,"         2,5"
260006267,82,,"         0,8","         0,4",,           1
260016910,82,,"         1,2",           1,"         1,9","         0,6"
380012658,82,,           2,           2,"         2,1","         3,3"
380013037,82,,"         0,4",,,           0
380780023,82,,"         0,2",,,
380780031,82,,"         0,2",           0,,           0
380780049,82,,           1,"         0,8","         1,3","         0,3"
380780056,82,,"         0,3",           0,,           0
380780072,82,,"         0,1",           0,,           0
380780080,82,,"         6,6","         5,5","         4,2","         1,9"
380780171,82,,"         0,1",           0,,
380780197,82,,"         0,1","         0,9","         1,7","         1,3"
380780213,82,,"         0,1",           0,,           0
380780270,82,,           0,"         0,6",,"         2,9"
380780288,82,,"         0,5","         0,7",           0,"         1,6"
380781435,82,,"         1,3","         0,6","         1,9","         0,4"
380781450,82,,"         0,3","         0,5","         0,6","         0,7"
380784751,82,,"         0,9","         0,8","         2,1","         0,4"
380785956,82,,"         1,2","         1,3","         1,2","         2,1"
380786442,82,,"         1,4","         2,1","         2,6","         2,2"
420000192,82,,           0,           0,,
420002495,82,,           1,"         0,7","         1,4","         0,4"
420010050,82,,"         0,4","         1,6",           0,"         0,5"
420011413,82,,"         1,1","         1,7","         1,7","         2,1"
420013492,82,,"         0,4",           0,,
420013831,82,,"         1,5",           1,"         1,2","         0,6"
420780033,82,,"         1,7",           1,"         2,3","         0,9"
420780504,82,,"         0,5","         1,3",           0,"         3,2"
420780652,82,,"         0,8","         0,4","         1,1","         0,4"
420782310,82,,"         0,7","         1,2",           0,"         1,3"
420782591,82,,"         0,1","         0,2",,"         0,7"
420784878,82,,"         4,6","         3,4","         3,7","         1,4"
690000245,82,,           0,,,
690000427,82,,           0,"         0,1",,
690000880,82,,"         1,2","         0,6",,"         0,5"
690011838,82,,           0,,,
690022108,82,,,,,
690022959,82,,"         0,1","         0,4","         4,2",           1
690023239,82,,"         0,1","         2,4",,"         2,5"
690023411,82,,"         1,4","         2,8",           0,"         3,3"
690029186,82,,"         0,3",,,           0
690780036,82,,"         0,3",           0,           1,           0
690780044,82,,"         0,1",           0,"         1,5","         0,1"
690780093,82,,"         0,9","         0,6",,"         0,3"
690780150,82,,"         0,1",           0,,
690780200,82,,           0,"         0,4",,"         0,5"
690780226,82,,           0,"         0,1",,           1
690780259,82,,           0,"         0,6",,"         1,5"
690780358,82,,"         0,7","         1,8",           3,"         2,8"
690780366,82,,"         0,3",           1,           0,"         1,9"
690780382,82,,"         0,4","         0,7",,           1
690780390,82,,"         0,7","         0,9","         0,7","         1,4"
690780416,82,,"         0,9","         0,8","         1,6","         0,6"
690780499,82,,           0,,,
690780648,82,,"         0,7","         1,6",           0,"         1,1"
690780655,82,,"         0,6","         0,5",           0,"         0,6"
690780663,82,,"         0,4","         1,4",           0,"         1,3"
690781737,82,,"         0,1",           0,,
690781810,82,,"        19,1","        11,5",          15,"         5,4"
690781836,82,,"         0,6","         0,4","         1,4","         1,2"
690782222,82,,"         1,8","         1,1","         1,5","         0,6"
690782271,82,,"         0,3","         0,3","         0,1","         0,1"
690782834,82,,"         1,1",           2,"         1,4","         1,7"
690782925,82,,           0,           0,,
690791082,82,,"         0,1",,,
690793468,82,,"         1,2","         1,5",           0,"         0,9"
690805361,82,,"         1,8","         1,4","         1,5","         0,6"
690807367,82,,"         0,5","         1,1","         1,2","         2,1"
730000015,82,,"         2,8","         2,1","         3,2","         1,3"
730002839,82,,"         0,7","         0,7","         1,3","         0,5"
730004298,82,,"         0,7",           2,           0,"         3,4"
730780103,82,,"         0,3","         0,3","         0,5","         0,1"
730780111,82,,"         0,6","         0,1","         0,8",           0
730780459,82,,"         0,3",           1,,"         1,2"
730780525,82,,"         0,2","         0,2","         0,3","         0,2"
740001839,82,,"         0,8","         0,7","         1,5","         0,5"
740014345,82,,"         0,8","         1,8","         1,3","         3,5"
740780192,82,,"         0,1",           0,,           0
740780416,82,,"         0,8","         1,5",,"         1,6"
740780424,82,,"         0,4","         1,4","         1,2","         1,8"
740780440,82,,"         0,3","         0,6","         0,3",           1
740781133,82,,           3,"         1,8","         3,1","         1,1"
740781208,82,,"         0,1",           0,,
740781216,82,,"         0,9","         0,6","         1,2","         0,4"
740790258,82,,"         1,6","         0,9","         1,8","         0,8"
740790381,82,,"         1,3","         0,9",           2,"         0,8"
030780092,83,,"         6,1","         3,3","         6,9",           2
030780100,83,,"         5,7","         3,3","         7,6","         1,5"
030780118,83,,"         8,7","         4,8","         8,9","         2,6"
030780548,83,,"         1,4","         3,5","         0,3","         5,6"
030781116,83,,"         3,5","         4,8","         0,4","         8,4"
030785430,83,,"         1,3","         2,4",,"         5,5"
150780088,83,,"         1,5","         1,1","         2,6","         0,5"
150780096,83,,"         5,2","         4,1","         6,7","         3,3"
150780120,83,,"         0,1",           0,,
150780468,83,,"         0,8","         0,1",,"         0,1"
150780732,83,,"         2,5","         3,5","         0,1","         3,9"
430000018,83,,"         6,9","         4,8","         8,5","         4,5"
430000034,83,,"         1,5","         1,1",           0,"         0,9"
430000109,83,,"         1,5","         1,7",,"         2,4"
430007450,83,,,,,
630000479,83,,"         1,6","         1,8",,"         0,8"
630005668,83,,,,,
630780211,83,,"         4,4","         9,6",,"        10,4"
630780369,83,,"         3,1","         2,2",,"         0,1"
630780989,83,,"        23,4","        18,7","        21,6","         7,5"
630780997,83,,"         1,1","         0,5",           0,"         0,3"
630781003,83,,"         1,4","         1,1","         5,5","         0,3"
630781011,83,,"         2,4","         1,3",,"         1,7"
630781029,83,,           2,"         1,2","         3,4","         0,6"
630781839,83,,"         2,2","         8,2","        18,1","        16,3"
630783108,83,,"         0,8","         4,9",,"        12,4"
110005311,91,,,,,
110780061,91,,"         4,5","         2,4","         5,9","         0,8"
110780087,91,,"         0,3","         0,3",,"         0,1"
110780137,91,,"         2,7","         1,7","         2,9",           1
110780210,91,,"         1,6","         0,4",,"         2,1"
110780228,91,,           1,"         2,7","         2,7","         2,3"
110780483,91,,"         1,4","         2,1","         0,1","         3,3"
110780772,91,,"         0,3",           0,,
300002508,91,,"         0,4",,,"         0,7"
300007119,91,,,,,
300008588,91,,,,,
300008638,91,,,,,
300780038,91,,"         8,6","         5,5","        10,7","         2,3"
300780046,91,,"         2,5","         1,5","         3,3","         0,7"
300780053,91,,"         1,9","         1,2","         2,2","         0,8"
300780137,91,,"         1,8","         2,2","         1,5","         3,7"
300780152,91,,"         1,6","         2,5",,"         3,1"
300780228,91,,"         0,4","         0,6","         0,1","         1,6"
300780285,91,,"         0,3",           0,,           0
300781010,91,,"         0,1",           0,,
300781465,91,,           1,"         2,5","         2,2","         2,1"
300787421,91,,,,,
300788502,91,,"         2,3","         4,1","         4,6",           4
340000025,91,,"         0,2",,,
340000207,91,,"         1,7","         1,3",,"         0,3"
340009539,91,,,,,
340009885,91,,"         0,8","         1,6",           4,"         3,7"
340011295,91,,"         2,5","         1,8","         2,9",           1
340013168,91,,,,,
340013218,91,,,,,
340015502,91,,"         3,8","         2,9",           0,           1
340015965,91,,"         2,2",           4,,"         2,6"
340015999,91,,,,,
340017292,91,,,,,
340017490,91,,,,,
340019603,91,,,,,
340780055,91,,"         4,3","         3,1","         4,7","         1,3"
340780139,91,,"         0,3","         1,6",,"         2,2"
340780147,91,,"         0,6","         0,4",           0,"         0,7"
