finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
690780416,GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD,DGF,TAA,EBNL,T3,M2,C3,O4,"         6,5","        0,13","        4,07",                                      .z,                                      .z,"        24,3","        88,4","        54,8","        79,9",          95,           0,           8,           0,          10,          88,          23,          30,,        6910,        2910,        2085,        3831,        2421,         253,        1122,           0,           0,         323,        1812,        5259,       24451,        3287,          83,,,,,,           6,           1,,,,,    37171575,,,,       16000,,     1125213,,,,,,    47033008,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 55,Cataracte : 564,Arthroscopie du genou : 121,Hernie enfant : 0,RTU prostate : 77,Hernie adulte y compris cœlioscopie : 252,Cataractes : 564,Chirurgies utérus / annexes : 378,actes ORL et stomato divers : 415,Hernies : 300,"Chirurgies transurétrales, autres : 259",affections médicales du nouveau né : 1786,Endoscopies digestives avec ou sans anesthésie : 997,Explorations et surveillance pour affections endocrinien : 936,Endoscopies digestives thérapeutiques et anesthésie : sé : 653,Diabète : 370,           0,           0,           0,           0,           0,"       57,27","       26,59",          13,           9,"        7,18","      331,05","       61,72","      242,22","        2,28","         6,5","       18,33",,,,,,,,,,,,,,,,,,,,,,,,,"       1,045","       1,175","       0,966","        26,7",          12,"         7,2","        16,4",,,      301082,"       22,52","       68,95","       45,91","       67,47","        48,9",         106,"        10,8",N. Calc.,70 - [65 - 75],34% - [24% - 45%],93% - [84% - 97%],70% - [59% - 80%],82 - [79 - 85],58% - [45% - 71%],C,C,B,C,          65,       48144,"    102260,2","        16,7","         0,1","         2,9",,,
690780499,NEPHROCARE TASSIN-CHARCOT,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,           0,           0,           0,           0,           0,           0,           0,           0,       39268,         251,           0,           0,,           0,,,,,,,,,,,,,,    11641884,,        8000,,        8000,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,           9,           7,,,,"      111,45","       10,57","       95,38","         0,5",           2,           3,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,"        10,8",N. Calc.,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,A,,,A,,,,"        45,4",,,                                      .z,                                      .z,                                      .z
690780648,CLINIQUE DE LA SAUVEGARDE,OQN,TAA,CLI,T3,M2,C4,,"         7,5","        3,98","        3,89",                                      .z,                                      .z,"        22,1","       135,3","        53,6",,          32,          14,          12,           8,          18,         163,          28,,,        4420,        6982,           0,        5914,        6752,           3,        4901,           0,           0,         565,           0,       12999,       16312,        5370,          91,           2,           2,           1,,,          12,,,,,    51958801,,    51577209,,      213646,,       48000,,      118241,,,,    51106601,,                                      .z,,    -5485967,,                                      .z,,     1167285,,    17947909,,     3034821,,     -971976,,    -2163527,,     1191550,,           1,Chirurgie du sein : 73,Cataracte : 391,Arthroscopie du genou : 768,Hernie enfant : 0,RTU prostate : 137,Hernie adulte y compris cœlioscopie : 256,Autres chirurgies ophtalmo : 1837,"Arthroscopies, Biopsies ostéo-articulaires : 833",Chirurgies majeures orthopédiques (dont hanche et fémur : 755,Chirurgies digestives hautes : 896,"Chirurgies transurétrales, autres : 576",Endoscopies digestives avec ou sans anesthésie : 1336,Cathéthérismes diagnostiques vasculaires et coronariens : 1418,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 1027",Endoscopies digestives thérapeutiques et anesthésie : sé : 956,Cathétérismes thérapeutiques vasculaires et coronariens : 888,          63,          20,          60,          50,         100,"        96,7",          45,"        30,5",          17,"         1,5","      408,99","       57,85","      303,61","        1,53",          22,          24,,"         1,6",,"         2,2",,         100,,"         2,6",,"        55,8",,           2,,"        75,6",,"        66,1",,"       -15,5",,"        -6,9",,"        44,5",,"        89,9","       0,843","        0,81",,                                      .z,                                      .z,                                      .z,                                      .z,,,      573307,,,"       49,39","       74,66","       112,5",          84,,N. Calc.,82 - [78 - 85],46% - [35% - 58%],93% - [84% - 97%],93% - [84% - 97%],87 - [83 - 90],68% - [55% - 80%],C,B,B,C,           0,"    109545,6",      164505,"        18,4",,,                                      .z,                                      .z,                                      .z
690780655,HÔPITAL PRIVÉ DE L'EST LYONNAIS,OQN,TAA,CLI,T2,M2,C2,,"        15,3","        0,16","        7,52",                                      .z,                                      .z,"        14,6","       108,6","        90,5",,          28,,,,           4,          36,          22,,,        1845,        1783,           0,        2947,        1546,           0,         325,           0,           0,         131,           0,        2883,       28870,        3214,          65,,,,,,           4,,,,,    19121491,,    10701856,,        5100,,           0,,           0,,     4384157,,    18641750,,                                      .z,,      202176,,                                      .z,,      332321,,     6871495,,      347183,,     1246857,,      883714,,      363144,,           1,Chirurgie du sein : 1,Cataracte : 0,Arthroscopie du genou : 176,Hernie enfant : 0,RTU prostate : 10,Hernie adulte y compris cœlioscopie : 107,actes ORL et stomato divers : 331,"Amygdalectomies, VG, drains transT : 329",Autres chirurgies digestives : 201,"Arthroscopies, Biopsies ostéo-articulaires : 222","Chirurgies main, poignet : 216",Endoscopies digestives avec ou sans anesthésie : 1626,Endoscopies digestives thérapeutiques et anesthésie : sé : 587,Explorations nocturnes et apparentées : 279,Soins palliatifs : 142,"Autres Maladies immunitaires, du Sang, des Organes hémat : 116",          40,           1,          58,          50,           0,"        31,5","        16,5",          11,"         2,5",,"      167,52","        29,3","      130,22",           2,           3,           3,,"         2,5",,"         1,7",,         100,,           1,,          14,,,,"        78,5",,,,"        17,3",,"        24,4",,"        51,9",,"        69,9","       0,833","        0,88",,                                      .z,                                      .z,                                      .z,                                      .z,,,      257947,,,"        46,3","       77,75","        32,7",         105,,N. Calc.,81 - [78 - 84],23% - [14% - 33%],91% - [83% - 97%],100% - [100% - 100%],89 - [86 - 91],59% - [33% - 82%],A,B,A,A,,"    115527,2","     67542,5","        23,7",,,                                      .z,                                      .z,                                      .z
690780663,CLINIQUE TRENEL,OQN,TAA,CLI,T2,M1,C3,,"        11,4","        0,18","        2,28",                                      .z,                                      .z,"         1,1",,"      4547,1",,           0,,           4,,           1,          80,          27,,,         798,        4613,           4,        2249,        4857,           8,        1911,           0,           0,         177,           0,        8115,,        3263,          49,,,,,,          10,,,,,    17019183,,    16555472,,       13916,,           0,,           0,,,,    17357611,,                                      .z,,     -423050,,                                      .z,,     -204024,,    10761319,,     1661913,,     1085801,,      916809,,      168990,,           1,Chirurgie du sein : 95,Cataracte : 1485,Arthroscopie du genou : 524,Hernie enfant : 5,RTU prostate : 311,Hernie adulte y compris cœlioscopie : 381,Cataractes : 1488,actes ORL et stomato divers : 1170,"Chirurgies main, poignet : 520","Arthroscopies, Biopsies ostéo-articulaires : 621","Chirurgies transurétrales, autres : 486",Endoscopies digestives avec ou sans anesthésie : 1242,Endoscopies digestives thérapeutiques et anesthésie : sé : 598,"Endoscopies génito-urinaires, avec ou sans anesthésie : 178","Autres affections reins, voies urinaires : 109",Affections Cavité buccale et dents : 89,          80,           0,         150,           0,         100,"        41,5","         9,5",          20,           7,           3,"      205,56","       42,66","       148,1","         0,2","         9,6",           5,,          -2,,"        -1,2",,,,,,"        31,6",,"        10,1",,"        83,3",,"        54,8",,"        19,3",,"        22,8",,"        54,4",,"        62,8","       0,928","       0,898","       0,774",                                      .z,                                      .z,                                      .z,                                      .z,,,      270307,,,"       51,09","       75,07","        81,8",          96,,N. Calc.,90 - [87 - 94],75% - [64% - 84%],98% - [91% - 99%],94% - [86% - 98%],91 - [88 - 94],40% - [28% - 53%],B,B,,A,           0,"     76508,7","     98658,7","        20,8","         0,4",,                                      .z,                                      .z,                                      .z
690781737,POLE GERONTO CROIX ROUGE - CHARMETTES,DGF,TAA,EBNL,T1,M1,C1,,          24,"        0,52","       58,36",                                      .z,                                      .z,           0,"        69,1",,,          54,,,,,,,,,        1241,         101,           0,          10,           0,           0,           0,           0,           0,           0,           0,           0,,          31,          35,,,,,,,,,,,,     6372368,,,,       88000,,      206539,,,,,,     8012882,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 49,Intervention  peau et tissu sous-cutané : 14,"Bronchites, bronchiolites et asthme : 6",Trauma crâniens : 11,"Occlusions, sub-occlusions digestives : 10",Soins palliatifs : 191,Infections respiratoires : 175,"Cardiopathies, valvulopathies : 66",Signes et symptômes : 62,"Infections reins et voies urinaires, lithiases : 87",,,,,,"        10,9","         9,9",,,,"      127,18","        23,5","       95,62","         1,3","        2,26","         4,5",,,,,,,,,,,,,,,,,,,,,,,,,"       0,913","        0,93",,"        38,4","        13,4","         1,7","        31,3",,,,,,           0,,,           0,,N. Calc.,97 - [95 - 98],98% - [91% - 99%],95% - [88% - 99%],73% - [61% - 82%],N. Conc.,N. Conc.,B,,,B,,,,"        23,7",,,,,"         9,2"
690781810,HOSPICES CIVILS DE LYON,DGF,TAA,CHR,T5,M5,C5,O5,"        15,3","        5,14","        9,93","        0,75","        0,68",          28,"        74,1","       103,4","        70,2",        2249,         148,         118,         216,         352,         952,         100,         283,          35,      105159,       44330,       13030,       58463,       18574,        6191,       24359,       23873,       21632,       24304,       10438,       62723,      217108,       23484,         198,          10,           6,           1,,          11,         100,           3,,    11882420,,,   896364334,,,,   146545494,,    23545740,,,,,,  1295310523,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 644,Cataracte : 4557,Arthroscopie du genou : 1307,Hernie enfant : 333,RTU prostate : 408,Hernie adulte y compris cœlioscopie : 682,Chirurgies majeures orthopédiques (dont hanche et fémur : 4542,Cataractes : 4339,Chirurgie inter spécialités : 2911,Autres chirurgies gynécologiques autres que le sein : 2416,"Chirurgies transurétrales, autres : 2031",affections médicales du nouveau né : 10938,Signes et symptômes : 5607,Explorations et surveillance pour affections de l'appare : 4801,Explorations et surveillance pour affections du système : 5227,Explorations et surveillance pour affections du rein et : 4865,,,,,,"     2002,16","      862,24","      313,66","      208,69","       73,35","    16422,03","     2046,86","    10306,03","      134,57","      1255,5","     2679,07",,,,,,,,,,,,,,,,,,,,,,,,,"       0,964","       1,025","        1,09","        24,7","         7,3","        17,4","        17,7",,       24485,      284157,"       21,99","       73,47","       29,62","       63,95",          85,           6,,,,,,,,,,,,,          30,"     15036,7","     66872,4","        22,3","         1,4","         3,7","         6,3",          10,
690782222,HÔPITAL NORD OUEST - VILLEFRANCHE,DGF,TAA,CH,T3,M4,C3,O4,"         9,7",           1,"        9,76","        0,06","        0,06","        61,6","        76,1","       111,1","        65,9",         279,          17,          12,           8,          19,          83,          13,          47,           1,       16661,        5474,        2249,        3028,        3391,         403,        3187,           0,           0,         980,        1820,        7838,       51047,        3660,         143,           1,           1,,,           2,           8,           2,,      827716,   143978913,,    93107697,,     4932266,,     1010804,,      529730,,     4790103,,   123119312,,   108675556,,     4543038,,     4576714,,    20005387,,   135540344,,    57514031,,    21008805,,    18631936,,     2376869,,           1,,Chirurgie du sein : 98,Cataracte : 499,Arthroscopie du genou : 120,Hernie enfant : 89,RTU prostate : 81,Hernie adulte y compris cœlioscopie : 258,Chirurgies majeures orthopédiques (dont hanche et fémur : 710,"Chirurgies main, poignet : 522",actes ORL et stomato divers : 221,Cataractes : 492,Chirurgies utérus / annexes : 315,affections médicales du nouveau né : 1915,"Bronchites, bronchiolites et asthme : 868",Infections respiratoires : 862,Autres gastroentérites et maladies diverses du tube dige : 680,"Névroses, psychoses et autres troubles mentaux : 807",          49,          80,          92,          75,         100,"      150,54","       38,67","       11,63","       12,74","        8,18","     1307,11","      188,54","      911,33","        14,3","       70,04","       122,9","        14,5",,"        13,1",,"        91,5",,"         2,9",,"        47,2",,"         9,8",,"        80,2",,"        53,7",,"        55,2",,"        62,3",,"       160,6",,"        81,6",,"       0,986","       1,095","        1,03","        24,1","         8,3","        16,9","        15,5",,       34203,      330287,"       19,45","       65,89","       38,28","       76,03","       118,7",          76,"        14,4",N. Calc.,87 - [84 - 90],68% - [56% - 78%],89% - [80% - 95%],90% - [81% - 96%],95 - [92 - 97],97% - [88% - 99%],B,A,B,A,          41,"     22488,5","    168142,2","        30,7","         1,4","         4,4","         5,7","         9,2","         2,1"
690782271,CH TARARE,DGF,TAA,CH,T1,M2,C1,,"         8,1","        0,74","       19,92",                                      .z,                                      .z,"        75,1","        81,7",,,          58,,,,           5,,           4,,           2,        2695,         318,           0,         854,         218,          81,           0,           0,           0,         114,           0,         110,       13859,         464,          60,           1,,,,,           2,           0,,,    31831719,,    13392475,,     1424247,,      152000,,        9204,,     2032713,,    27778943,,    15002995,,     2234081,,     2122440,,     3844903,,    31890373,,     7905246,,     3787264,,     2327267,,     1459998,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,actes ORL et stomato divers : 150,Traumatismes du bassin et des membres : 104,Intervention  peau et tissu sous-cutané : 86,Trauma crâniens : 37,"Occlusions, sub-occlusions digestives : 22",Infections respiratoires : 308,"Névroses, psychoses et autres troubles mentaux : 201",Affections Cavité buccale et dents : 138,Cardiologie autres : 192,Suivi thérap.d'affections connues : 209,          78,          60,         150,         106,          33,"        26,1","        23,6","        0,55","        0,45","         0,1","      221,89","       41,94","      133,06","        2,73","       15,16",          29,"        12,7",,"        11,6",,"        82,8",,"         2,1",,"        29,5",,           5,,"        80,8",,"        45,3",,"        30,6",,"        49,8",,"       202,3",,"        24,4",,"       0,856","       0,753",,"        20,1","         9,6","        18,2","        22,4",,,        5750,,,"       40,67","       97,35","        24,8",          82,"         4,8",N. Calc.,99 - [97 - 100],95% - [88% - 99%],100% - [100% - 100%],98% - [91% - 99%],85 - [81 - 89],N. Conc.,B,C,B,B,           0,"      1326,5",       15000,"        22,2","         4,4","        33,3","         4,2",          13,
690782834,CLINIQUE DU TONKIN,OQN,TAA,CLI,T3,M2,C4,O3,"         6,3","        4,39","        4,71",                                      .z,                                      .z,"        12,2","        96,6","        75,9","        46,3",          77,          20,          14,          19,           0,         140,          27,          20,,        6128,        6429,         865,        5119,        7706,          60,           0,           0,       18153,          36,         753,       13677,       19492,        4633,          77,,,,,,          13,           1,,,,,,    57972939,,      181310,,       72000,,       59210,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 72,Cataracte : 295,Arthroscopie du genou : 132,Hernie enfant : 2,RTU prostate : 119,Hernie adulte y compris cœlioscopie : 309,"Chirurgies main, poignet : 2667",Chirurgies rachis/moelle : 954,Cataractes : 296,Autres chirurgies gynécologiques autres que le sein : 763,Chirurgie inter spécialités : 461,Endoscopies digestives avec ou sans anesthésie : 1971,Cathéthérismes diagnostiques vasculaires et coronariens : 1806,Cathétérismes thérapeutiques vasculaires et coronariens : 1014,Endoscopies digestives thérapeutiques et anesthésie : sé : 1231,affections médicales du nouveau né : 742,          78,          20,          80,          50,         100,"        98,6",          50,          22,          17,"         6,1","       609,5","       71,14","      497,44",,"       21,07","       19,85",,,,,,,,,,,,,,,,,,,,,,,,,"       0,856","        0,89","       0,887",                                      .z,                                      .z,                                      .z,                                      .z,,,      497160,"        17,8","       85,62","       54,52","       81,49","       129,7",          84,,N. Calc.,73 - [69 - 76],28% - [18% - 39%],96% - [89% - 99%],88% - [78% - 94%],80 - [76 - 84],87% - [75% - 94%],C,A,A,C,          37,"     89494,6","    216485,5","        28,7","         0,1","         2,4",                                      .z,                                      .z,                                      .z
690782925,CH GERIATRIQUE DU MONT D'OR,DGF,TAA,CH,T1,M1,C1,,"        15,8","        0,96","       77,05",                                      .z,                                      .z,           0,          88,,,          21,,,,,,,,,         671,          57,           0,           4,           0,           0,           0,           0,           0,           0,           0,           0,,          47,          31,,,,,,,,,,,,     3421065,,,,       80000,,        3540,,,,,,     2483732,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 21,Trauma crâniens : 18,"Occlusions, sub-occlusions digestives : 9","Bronchites, bronchiolites et asthme : 2",Polytraumatismes graves : 0,Infections respiratoires : 93,Signes et symptômes : 74,"Névroses, psychoses et autres troubles mentaux : 10","Cardiopathies, valvulopathies : 48",Troubles mentaux d'origine organique et retards mentaux : 42,           0,           0,          20,           0,           0,"       20,81","       18,66",,,,"      366,23","       47,43","      233,87","        4,62","        7,13","       73,18",,,,,,,,,,,,,,,,,,,,,,,,,"       0,798","       0,741",,"        20,6","         4,9","         2,7","        29,1",,,,,,           0,,,          72,"        -0,8",N. Calc.,71 - [68 - 74],74% - [59% - 86%],98% - [91% - 99%],90% - [81% - 96%],N. Conc.,N. Conc.,C,,,A,,,,"        20,3",,,"         7,7","        10,7",
690791082,CENTRE SPECIALISE LES BRUYERES,OQN,TAA,CLI,T1,M1,,,"         0,4",           0,"        4,39",                                      .z,                                      .z,           0,"        77,2",,,          14,,,,           0,           0,           0,           0,           0,         547,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           1,,,,,,,,,,,     4634239,,      677475,,           0,,           0,,           0,,     2229178,,     4587194,,                                      .z,,      -57213,,                                      .z,,       58480,,     3617485,,      406853,,       38288,,      -30605,,       68893,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,Toxicomanies et alcoolisme : 542,Signes et symptômes : 4,,,,,,,,,"        4,28","        4,08",,,,"        37,8","         6,9","        29,9",           1,,,,           1,,"         1,2",,         100,,           7,,"        25,8",,,,"        75,4",,"         5,1",,"        -2,4",,           3,,"        35,6",,"        69,9","        0,69",,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,"        -0,8",N. Calc.,76 - [74 - 78],38% - [14% - 68%],99% - [93% - 99%],50% - [39% - 61%],N. Conc.,N. Conc.,A,,,B,,,,"        17,2",,,                                      .z,                                      .z,                                      .z
690793468,INFIRMERIE PROTESTANTE DE LYON,OQN,TAA,CLI,T3,M2,C3,,"        15,7","        3,72","        8,74",                                      .z,                                      .z,           0,"        78,1","        67,2",,          75,          12,           6,           8,          12,         138,          26,,,        4787,        5436,           3,        5202,        2687,           5,        3428,           0,           0,        1172,           0,        7636,,        6285,          84,           1,           2,           1,,           5,           9,,,,,,,    41160821,,      355305,,       76684,,      233441,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 91,Cataracte : 0,Arthroscopie du genou : 94,Hernie enfant : 2,RTU prostate : 203,Hernie adulte y compris cœlioscopie : 500,Hernies : 609,"Chirurgies transurétrales, autres : 598",Chirurgies rectum/anus (hors résections) : 444,Autres chirurgies ORL : 379,Stimulateurs / défibrillateurs cardiaques : 325,Endoscopies digestives avec ou sans anesthésie : 2222,Endoscopies digestives thérapeutiques et anesthésie : sé : 1471,Cathétérismes thérapeutiques vasculaires et coronariens : 1000,Cathéthérismes diagnostiques vasculaires et coronariens : 740,Cathétérismes thérapeutiques vasculaires et coronariens : 614,,,,,,"      104,92","        62,5",          26,          11,"         1,5","      326,11","       48,19","      256,24",           1,"        8,18","        12,5",,,,,,,,,,,,,,,,,,,,,,,,,"       0,822","       0,916","       0,735",                                      .z,                                      .z,                                      .z,                                      .z,,,      396925,,,"        33,1","       61,78","        47,1",,"        -0,8",N. Calc.,74 - [71 - 77],29% - [19% - 40%],99% - [93% - 99%],99% - [93% - 99%],82 - [78 - 85],88% - [77% - 95%],A,A,,B,           0,"     85658,1","    101123,5","        19,4",,,                                      .z,                                      .z,                                      .z
690805361,CH ST JOSEPH ST LUC,DGF,TAA,EBNL,T3,M3,C3,O4,"        11,6","        3,31","        8,41",           1,"        0,37","        39,7","        75,7","       100,4","        83,2",         208,           8,          10,          20,          13,          70,          20,          21,           0,       13485,        4185,        1765,        3858,        2573,         184,         747,           0,        4810,        1024,        1582,        6453,       29601,        3517,         116,           2,           1,,,           1,           9,           1,,     1192571,,,    80955398,,,,     2126726,,     4768528,,,,,,   105760927,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 38,Cataracte : 692,Arthroscopie du genou : 62,Hernie enfant : 0,RTU prostate : 127,Hernie adulte y compris cœlioscopie : 220,Cataractes : 690,"Chirurgies transurétrales, autres : 428",Chirurgies majeures orthopédiques (dont hanche et fémur : 375,Greffes peau / parages hors brûlures : 309,Stimulateurs / défibrillateurs cardiaques : 307,affections médicales du nouveau né : 1595,Cathétérismes thérapeutiques vasculaires et coronariens : 994,Cathéthérismes diagnostiques vasculaires et coronariens : 778,Endoscopies digestives avec ou sans anesthésie : 712,Infections respiratoires : 626,          60,          60,          20,         108,           0,"      107,74","       64,72","       16,09","       13,39","        4,95","      813,56","      159,15","      532,07","        8,35","       64,61","       49,38",,,,,,,,,,,,,,,,,,,,,,,,,"       0,868","       0,864","       0,819",          19,"        10,5","        21,4","        22,2",,       48049,      245591,"       14,22","       86,22","       37,92","       76,13","        58,6",          93,"         2,7",N. Calc.,85 - [82 - 88],45% - [34% - 57%],80% - [70% - 88%],88% - [78% - 94%],84 - [81 - 87],75% - [62% - 85%],B,A,A,A,          67,"     23016,1","    101339,1","        27,7","         0,9","         3,8",,,
690807367,POLYCLINIQUE DU BEAUJOLAIS,OQN,TAA,CLI,T3,M2,C3,O3,"         9,7","        0,08","        3,06",                                      .z,                                      .z,"        18,5","        92,2","        39,6","        73,4",          12,,           6,,           8,          86,          16,          20,,        2025,        3522,        1258,        2629,        6060,          80,        1202,           0,           0,          72,        1083,        8191,       15730,        3521,          59,,,,,,          10,           1,,,,    21567640,,    19182976,,,,           0,,,,,,    20022383,,                                      .z,,      545360,,                                      .z,,     1861573,,    10505857,,       30490,,      924472,,    -1120867,,     2045339,,           1,Chirurgie du sein : 50,Cataracte : 1227,Arthroscopie du genou : 329,Hernie enfant : 2,RTU prostate : 249,Hernie adulte y compris cœlioscopie : 260,Cataractes : 1227,actes ORL et stomato divers : 1504,"Chirurgies main, poignet : 538","Chirurgies transurétrales, autres : 627","Arthroscopies, Biopsies ostéo-articulaires : 410",Endoscopies digestives avec ou sans anesthésie : 1470,affections médicales du nouveau né : 1056,Endoscopies digestives thérapeutiques et anesthésie : sé : 472,"Endoscopies génito-urinaires, avec ou sans anesthésie : 217",Symptômes digestifs : 115,          20,          20,         150,          25,         100,"       82,62",          25,          42,          10,           4,"      178,22","       26,91","      142,94",,"        6,04","        2,33",,"         7,2",,"         8,4",,         100,,           0,,"         0,5",,,,"        64,6",,"         7,2",,"       -20,4",,"        16,9",,"        19,8",,          72,"       0,711","       0,717","       0,966",                                      .z,                                      .z,                                      .z,                                      .z,,,      271841,"       18,19","       86,12","       63,15","        88,4","       172,2",          85,,N. Calc.,59 - [55 - 62],35% - [25% - 47%],99% - [93% - 99%],93% - [84% - 97%],76 - [73 - 78],48% - [35% - 62%],B,B,B,B,          69,"     73915,8",       47125,"        24,6",,"         2,9",                                      .z,                                      .z,                                      .z
690807599,CLINIQUE DE L'UNION,DGF,TAA,EBNL,T2,M2,C2,O3,"        10,6","         1,4","       11,37",                                      .z,                                      .z,           0,"        80,5","        85,3","        80,3",         127,           0,,           0,          10,          20,          13,          22,           1,        5343,        1254,        1622,        2090,        2905,         198,        1037,           0,           0,         922,        1401,        3829,,        2027,          71,           1,,,,,           4,           1,,      288756,,,    34650047,,,,,,,,,,,,    42889008,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 41,Cataracte : 1626,Arthroscopie du genou : 21,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 122,Cataractes : 1631,actes ORL et stomato divers : 584,"Amygdalectomies, VG, drains transT : 129",Chirurgies majeures orthopédiques (dont hanche et fémur : 134,"Chirurgies main, poignet : 177",affections médicales du nouveau né : 1415,Endoscopies digestives avec ou sans anesthésie : 1043,Endoscopies digestives thérapeutiques et anesthésie : sé : 427,Infections respiratoires : 298,AVC : 269,,,,,,"       52,78","        23,3","       11,21","        8,62","        4,51","      391,76","       69,08","      269,12","        4,21","       33,79","       15,56",,,,,,,,,,,,,,,,,,,,,,,,,"       1,042","       0,941","       0,917",,,,          20,,       45402,      303652,"       18,06","       74,39","       69,85","       87,14","       101,6","        0,85",,N. Calc.,80 - [76 - 84],66% - [55% - 76%],94% - [86% - 98%],85% - [75% - 92%],96 - [95 - 98],90% - [78% - 97%],B,A,,B,          58,"     22892,9","     78840,8","        27,6","         0,7","         4,4",,,"         0,9"
