finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
590817839,32,"         0,1","         0,4","         1,1","         0,4","         0,1"
600008643,32,"         0,2",,,,           0
600010862,32,"         0,1","         0,3",,"         0,5","         0,1"
600100101,32,           0,           0,,,
600100168,32,"         0,3","         0,4",,"         0,6","         0,5"
600100176,32,           0,,,,           0
600100184,32,"         0,1",           0,,,"         0,1"
600100572,32,"         0,1",           0,,,           0
600100648,32,"         0,2","         0,2","         0,6","         0,2","         0,1"
600100713,32,"         1,8","         1,3","         2,8","         0,9",           2
600100721,32,           2,"         1,3","         1,9","         1,2","         2,1"
600100754,32,"         0,7","         1,5","         1,3","         1,9","         1,7"
600101984,32,"         2,1","         1,6","         4,2",           1,           2
600110175,32,"         0,5","         0,8",,"         1,3","         0,4"
620000026,32,"         0,6","         0,9",,"         0,4","         0,1"
620003350,32,"         1,1","         0,1","         1,4","         0,1","         0,6"
620003376,32,"         1,2","         1,6",           0,"         1,6","         1,4"
620006049,32,"         0,5","         1,3",,"         1,2","         0,5"
620024208,32,,,,,
620025346,32,"         0,8","         0,7","         1,3","         0,8","         0,6"
620026690,32,,,,,
620100057,32,"         2,1","         1,1","         3,3","         0,8","         1,5"
620100099,32,"         0,8","         1,8",           1,"         2,8","         2,3"
620100487,32,"         0,2","         0,5",,"         0,5","         0,4"
620100651,32,"         2,3","         0,9","         1,7","         0,3","         1,5"
620100677,32,"         0,3",           0,,,           0
620100685,32,"         2,6","         1,6","         3,3","         1,8","         1,8"
620100735,32,"         0,7","         1,1","         1,2",           1,"         0,8"
620100750,32,"         0,3","         0,5",,"         0,9","         0,5"
620101311,32,"         0,5","         1,1",,"         1,3","         0,8"
620101337,32,"         1,3","         1,1","         2,7","         0,8","         0,9"
620101360,32,"         1,4",           1,"         2,1","         0,5","         0,9"
620101501,32,"         1,1","         1,8",,"         2,6","         0,7"
620103432,32,"         1,1","         0,9","         1,3","         0,4","         0,7"
620103440,32,"         2,2","         1,8","         1,3",           1,"         2,2"
620105940,32,"         0,1","         0,3",,"         0,3","         0,1"
620106088,32,"         0,2","         0,4",,"         1,1","         0,2"
620116046,32,"         0,1",,,"         0,8","         0,1"
620118513,32,"         0,9","         1,3","         1,2","         1,9",           1
800000028,32,"         1,3","         0,9","         1,5","         0,3","         1,1"
800000036,32,"         0,1",           0,,,           0
800000044,32,"         4,3","         5,3","         3,5","         2,6","         5,7"
800000051,32,"         0,1",           0,,,           0
800000069,32,"         0,3",           0,           0,           0,"         0,2"
800000077,32,"         0,1",           0,,,           0
800000085,32,"         0,2",           0,,           0,"         0,2"
800000093,32,"         0,3","         0,3","         0,7","         0,3","         0,2"
800002503,32,"         0,3","         0,7",,"         1,1","         0,4"
800009466,32,"         0,6","         1,6",,"         1,8","         0,7"
800009920,32,"         0,7",           2,"         2,8","         2,4","         1,3"
800013179,32,"         0,7",           0,,           0,"         1,1"
800015729,32,"         0,5","         0,1",,           0,"         0,1"
800018491,32,,,,,
080000037,44,"         0,9","         0,5","         1,1","         0,5","         0,3"
080000615,44,"         2,2","         1,4","         2,6","         0,9","         1,7"
080001969,44,"         0,6","         0,3",           0,"         0,2","         0,3"
080010267,44,,,,,
080010465,44,,,,,
080010473,44,,,,,
100000017,44,"         2,5","         1,6","         3,7","         0,9","         2,5"
100000082,44,"         0,1","         0,4",           0,"         0,9","         0,1"
100000124,44,"         0,1","         1,2",,"         0,9","         0,3"
100000157,44,"         0,3","         0,2",,"         1,4","         0,5"
100002351,44,"         0,7",           1,"         0,7","         1,1","         0,9"
100006279,44,"         0,3",           0,"         0,8",           0,"         0,2"
510000029,44,           4,"         3,6","         2,8","         1,5","         3,8"
510000037,44,"         1,2","         0,8","         1,6","         0,5","         0,9"
510000060,44,"         0,8","         0,5","         0,3","         0,4","         0,7"
510000078,44,"         0,5","         0,3","         0,6","         0,2","         0,3"
510000102,44,"         0,1",           0,,           0,"         0,1"
510000185,44,"         1,4","         2,3","         2,2","         1,9",           3
510000193,44,"         0,9","         1,6","         2,4","         2,6","         1,1"
510000227,44,"         0,2","         0,5",           0,"         0,7","         0,2"
510000243,44,"         0,3","         0,5","         0,1","         0,7","         0,4"
510000516,44,"         0,4","         0,3",,"         0,1","         1,7"
510012040,44,"         0,4","         0,9",,"         2,6","         0,7"
510024300,44,,,           1,,
520780032,44,"         0,9","         0,5","         1,1","         0,3","         0,6"
520780057,44,"         0,4","         0,1","         0,5",           0,"         0,3"
520780073,44,"         0,9","         0,9","         1,4","         0,4","         0,6"
520780156,44,           0,"         0,3",,"         0,6","         0,1"
520780180,44,"         0,2","         0,5",,"         0,8","         0,4"
520780214,44,"         0,2","         0,3",           0,"         0,9","         0,4"
540000049,44,"         0,6","         0,4",           1,"         0,6","         0,4"
540000072,44,           0,           0,,,           0
540000080,44,"         0,7","         0,5","         0,9","         0,3","         0,4"
540000106,44,"         0,3",           0,,           0,"         0,2"
540000361,44,"         0,3","         0,5",,"         1,4","         0,3"
540000395,44,,,,,
540000445,44,"         0,7","         0,4",,"         0,6","         0,3"
540000452,44,"         0,2","         1,3",,"         3,2","         0,1"
540000478,44,"         2,4","         1,4",,           2,"         1,3"
540000486,44,"         1,1","         2,8",,"         1,9","         2,5"
540000767,44,"         0,9","         0,6","         1,6","         0,7","         0,6"
540001096,44,           1,"         0,4","         1,2","         0,6","         0,5"
540001104,44,"         0,1",           0,,,           0
540001286,44,"         0,6","         0,5",,"         0,3","         3,8"
540013224,44,"         0,1","         1,1",           4,           1,"         0,5"
540014149,44,"         0,3",,,,"         0,1"
540020112,44,"         0,2","         1,7",,"         2,1","         0,1"
540023264,44,"         7,8","         6,8","         6,4","         2,5","         7,5"
550000046,44,"         0,1",           0,,           0,"         0,1"
550000178,44,"         0,3","         1,1","         0,1","         1,2","         0,3"
550003354,44,"         1,1","         0,1","         1,1",           0,"         0,6"
550006795,44,"         1,5","         1,2","         1,6",           1,"         1,3"
570000026,44,           0,           0,,,           0
570000083,44,"         0,4","         0,6","         1,8","         0,9","         0,3"
570000091,44,"         0,4",           0,,,"         0,4"
570000158,44,"         1,4","         1,2","         1,5","         1,1","         1,2"
570000166,44,"         0,1",,,,
570000216,44,"         0,7","         0,7",           0,"         0,4","         0,8"
570000356,44,"         0,3","         0,9",,"         1,4","         0,5"
570000364,44,"         0,3","         0,5","         0,1","         1,8","         0,3"
570000430,44,"         0,1",           0,,,"         0,1"
570000455,44,           0,           0,,,           0
570000562,44,"         0,1",           0,,,"         0,1"
570000596,44,"         0,5","         0,6",,"         0,4","         0,5"
570000646,44,"         1,7","         2,2","         2,7","         3,7","         2,4"
570000950,44,"         0,2",           0,,,"         0,1"
570001057,44,           2,"         2,9","         0,1","         2,4","         3,8"
570001099,44,           2,"         2,9",,"         2,4","         3,8"
570003079,44,           1,"         0,4",,,"         0,5"
570005165,44,"         5,2","         4,3","         9,4","         3,6","         4,9"
570009670,44,"         0,1",           0,,,"         0,1"
570015099,44,"         0,8","         0,6","         0,7","         0,6","         0,5"
570025254,44,"         1,2","         0,8","         1,9","         0,4","         0,6"
570026252,44,           2,"         2,9",,"         2,4","         3,8"
670000033,44,"         0,5","         0,4",,"         0,2","         2,5"
670000082,44,"         0,6","         0,8","         1,9","         1,4","         0,7"
670000215,44,"         0,1",           0,,,"         0,1"
670002187,44,,,,,
670013325,44,"         0,4",,,,"         0,1"
670013341,44,"         0,2",,,,           0
670013895,44,,,,,
670014042,44,"         0,1",,,,           0
670014455,44,,,,,
670016237,44,           1,"         1,6",,"         2,4","         0,6"
670780055,44,"         9,4",           8,"         9,7","         4,3","         9,7"
670780162,44,"         0,6","         1,3",,"         3,7","         0,3"
670780170,44,           1,"         1,7",,           1,"         1,2"
670780188,44,"         2,1","         1,6",,"         1,8","         2,2"
670780212,44,,,,,
670780337,44,"         1,9","         1,5","         2,9","         1,1","         1,1"
670780345,44,"         1,1","         0,7","         1,4","         0,8","         0,7"
670780378,44,"         0,7","         0,8",,"         2,2","         0,5"
670780386,44,"         0,4","         0,7",,"         1,7","         0,4"
670780543,44,"         0,4","         0,3","         0,5","         0,4","         0,3"
670780584,44,"         0,2",           0,,           0,           0
670780691,44,"         0,9","         0,8","         1,5","         0,4","         0,6"
670780709,44,"         0,1",           0,,           0,"         0,1"
670781574,44,,,,,
670795921,44,,,,,
670797539,44,,,,,
670798636,44,,,,,
670799667,44,,,,,
680000320,44,           1,           1,"         2,3","         2,6","         0,3"
680000338,44,,,,,
680000395,44,"         0,4","         0,4","         0,6","         0,2","         0,4"
680000411,44,"         0,5",           0,,           0,"         0,2"
680000494,44,"         0,9","         2,4",,"         2,4",           1
680000882,44,"         1,2","         0,9",           1,"         1,9","         0,7"
680000973,44,           4,"         4,1","         3,3","         2,4","         4,1"
680001005,44,"         0,2",           0,           0,"         0,3","         0,1"
680001179,44,"         0,1",,,,           0
680010824,44,,,,,
680013778,44,,,,,
680020088,44,"         0,5","         0,7","         0,6","         0,6","         0,4"
680020336,44,"         3,8","         3,3","         5,8",           2,"         3,7"
880007059,44,"         1,7","         0,9","         1,1","         0,6","         1,6"
880007299,44,"         1,2","         0,5","         0,7","         0,5","         0,6"
880780069,44,"         0,1",           0,,,           0
880780077,44,"         1,1","         0,8","         1,2","         0,6","         0,6"
880780093,44,"         0,9",           1,"         1,1","         0,6","         0,7"
880788591,44,"         0,8","         2,4",           2,"         2,5","         1,1"
440000057,52,"         4,2","         2,3","         6,2",           2,"         2,3"
440000289,52,"        14,3","        10,2","        10,4","         4,2","        14,7"
440000297,52,"         0,8","         0,6","         1,8","         0,4","         0,3"
440000313,52,"         1,1","         0,2","         1,5","         0,1","         0,4"
440000404,52,"         0,4","         0,9",,"         1,1","         0,3"
440000412,52,"         0,8","         1,9","         2,8","         1,6","         0,7"
440000487,52,"         0,2","         0,9",,"         0,8","         0,8"
440000511,52,"         0,4","         0,9",,"         5,6",           0
440000651,52,           0,"         1,3",,"         4,1","         0,3"
440001113,52,"         0,8","         0,6",,"         0,7","         4,7"
440002020,52,"         1,2","         2,1",,"         2,8","         1,6"
440005080,52,,,,,
440023364,52,"         0,4",           0,,,"         0,7"
440024982,52,"         2,1",           3,,"         2,2","         2,6"
440029338,52,"         0,4","         1,7","         6,5","         1,3","         1,3"
440029379,52,"         2,5","         2,8",           0,"         4,8","         2,2"
440033819,52,"         0,5","         3,9",           9,"         6,4","         0,6"
440036176,52,,,,,
440036499,52,,,,,
440039568,52,,,,,
440041580,52,"         4,5",           6,           0,"         6,4","         5,7"
440048700,52,,,,,
440048718,52,           0,,,,
440050433,52,"         1,1","         1,4",,"         1,1",           2
440050441,52,,,,,
490000031,52,"        10,6","         6,8","         9,4","         3,4","         8,7"
490000155,52,           1,"         0,5",,"         0,5","         4,9"
490000262,52,"         1,6",           1,,"         1,5","         1,9"
490000676,52,"         3,4","         2,1","         4,1","         1,4","         2,1"
490000700,52,           0,           0,,,           0
490002037,52,"         1,3","         2,3","         1,8","         2,9",           2
490004256,52,           0,           0,,,           0
490007499,52,,,,,
490007929,52,"         0,9","         1,5",,"         1,3","         0,6"
490009008,52,,,,,
490014909,52,"         2,5","         4,9",           4,"         5,6","         3,3"
490015906,52,"         0,1","         2,7",,"         1,7",           0
490017613,52,,,,,
490528452,52,"         1,7","         0,3","         2,3","         0,3","         0,9"
490537818,52,,,,,
490540440,52,"         0,1",,,"         2,1",           0
530000025,52,"         1,3",           1,           2,"         0,9","         0,8"
530000074,52,"         1,5",           1,"         1,7","         0,7",           1
530000371,52,           3,"         1,3","         3,7","         1,2","         1,3"
530002898,52,,,,,
530031962,52,"         1,1",           2,           0,"         2,2","         1,9"
720000025,52,"         7,7","         5,2",           9,"         3,7","         5,3"
720000066,52,"         0,3",           0,,           0,"         0,1"
720000140,52,"         0,3",           0,,           0,"         0,1"
720000199,52,           1,"         3,3",,"         3,7","         1,5"
720000231,52,"         0,1","         0,4","         3,7","         0,4","         0,3"
720000249,52,"         0,4",           0,,,"         1,4"
720000389,52,"         0,1",           0,,,"         0,1"
720003441,52,,,,,
720006022,52,"         0,6","         0,3",,"         0,2","         0,2"
720016724,52,"         1,7","         0,9","         1,6","         0,6","         0,6"
720017748,52,"         2,8","         4,1",,"         5,1",           3
720017839,52,,,,,
850000019,52,"         6,1","         4,3","         8,4",           3,           6
850000035,52,           1,"         0,2","         1,7",           0,"         0,4"
850000084,52,"         2,2","         0,3","         1,5","         0,1","         1,5"
850000118,52,"         1,6","         2,7","         1,4","         3,5","         1,4"
850000126,52,"         0,6","         1,4",           0,"         1,7","         0,6"
850000134,52,"         0,2","         1,6",,"         2,1","         0,6"
850009010,52,"         1,9","         1,1",           2,"         0,6","         1,2"
850009333,52,,,,,
850011271,52,,,,,
850022047,52,,,,,
850023151,52,,,,,
850025156,52,,,,,
220000020,53,"         7,1","         4,3","         7,6","         1,8","         4,9"
220000046,53,"         2,1","         0,5","         2,3","         0,1","         1,2"
220000079,53,           2,"         1,4",           2,"         1,6","         1,1"
220000103,53,           2,"         1,2","         2,4","         0,5","         1,3"
220000111,53,"         0,7",           1,,"         1,8","         0,9"
220000152,53,           1,"         0,2","         0,1","         0,1","         0,5"
220000236,53,           0,,,,           0
220005045,53,"         0,3",           0,,,"         0,1"
220005599,53,"         0,8","         1,9",           0,"         2,8","         1,1"
220019558,53,,,,,
220019848,53,,,,,
220020507,53,,,,,
220021968,53,"         0,1",           0,,,"         0,1"
220022800,53,"         1,7","         4,5","         2,2","         6,1","         3,8"
290000017,53,           9,"         7,6","         6,6","         3,3","         9,5"
290000041,53,"         0,8","         0,7","         1,8","         0,6","         0,8"
290000074,53,"         1,3","         0,4",           0,"         0,7","         1,2"
290000116,53,           0,           0,,,           0
290000140,53,"         1,1","         2,4","         2,3","         5,2","         2,4"
290000207,53,"         0,5","         1,8","         0,1","         4,3",           1
290000215,53,           1,"         2,4",,"         2,9","         1,9"
290000306,53,"         1,3","         0,2",,"         0,1","         0,5"
290000728,53,"         1,4",           1,,"         0,8",           1
290000785,53,           1,"         0,8",,"         0,7","         0,6"
290000850,53,,,,,
290000975,53,,,,,
290004142,53,"         1,3","         1,3","         0,1","         1,5","         1,5"
290005131,53,,,,,
290005230,53,,,,,
290019777,53,"         1,7","         3,5","         4,5","         4,1",           2
290020700,53,"         5,2","         3,3","         7,9",           2,"         4,9"
290021542,53,"         2,9","         1,7",           2,"         0,7","         2,3"
290023431,53,"         0,5","         1,3",,           2,           1
290023779,53,,,,,
290029669,53,,,,,
290030808,53,,,,,
290032028,53,,,,,
290032655,53,,,,,
290032713,53,,,,,
350000022,53,"         3,5",           2,"         3,9",           1,"         2,3"
350000030,53,"         1,5","         0,9","         1,9","         0,5","         0,8"
350000048,53,"         0,9","         0,6","         1,3","         0,4","         0,4"
350000055,53,"         1,1","         0,8","         1,9","         0,3","         0,5"
350000063,53,"         0,2",           0,,,"         0,1"
350000071,53,"         0,3",           0,,,"         0,1"
350000121,53,"         2,6","         7,1","         5,4","         8,1","         4,1"
350000139,53,"         0,7","         2,5",           7,"         2,9","         1,1"
350000196,53,"         0,6","         1,6",,"         2,4","         0,9"
350000204,53,"         0,1",           0,,,"         0,1"
350002192,53,"         1,9",           1,,"         2,5","         0,8"
350002200,53,"         0,1",           0,,,"         0,2"
350002804,53,,,,,
350002812,53,"         0,5","         0,4",,"         0,6","         3,3"
350005021,53,"         0,5",           0,,           0,"         0,2"
350005146,53,"         1,5","         3,3",,"         6,2","         2,7"
350005179,53,"        11,8","         9,4","        12,8","         4,9","         9,7"
350032934,53,,,,,
350040044,53,,,,,
350042131,53,,,,,
350042602,53,,,,,
350045779,53,,,,,
350046744,53,,,,,
350046751,53,,,,,
350048518,53,           0,           0,,,           0
560000044,53,"         1,5","         1,3","         2,2","         1,2","         0,9"
560000184,53,"         0,6",           0,,           0,"         0,2"
560002214,53,           0,           0,,,           0
560002511,53,"         0,9","         2,4","         0,2","         4,2","         2,1"
560002933,53,"         1,2","         2,6",,"         2,2","         2,7"
560004004,53,,,,,
560005746,53,"         6,3","         3,4","         8,6","         2,4",           5
560007510,53,"         0,7","         1,2","         0,1","         2,4","         1,1"
560008799,53,"         2,4","         4,7","         2,6","         6,7","         4,1"
560009490,53,,,,,
560009508,53,,,,,
560009524,53,,,,,
560014078,53,,,,,
560014128,53,,,,,
560014748,53,           3,"         1,7","         3,1",           1,"         1,5"
560020208,53,,,,,
560023152,53,,,,,
560023210,53,"         5,6","         4,1","         5,8","         2,4","         4,9"
560023848,53,,,,,
160000170,75,"         0,2","         0,9",,"         1,4","         0,2"
160000279,75,"         0,2","         0,6",           0,"         1,1","         0,4"
160000451,75,"         2,2","         1,5","         2,7","         0,9","         1,6"
160000485,75,"         0,2",           0,,           0,"         0,1"
160000493,75,"         0,3",           0,           0,           0,"         0,1"
160006037,75,"         0,3",           0,,           0,"         0,1"
160013207,75,"         0,8","         1,4","         1,8","         2,8","         1,6"
160014411,75,"         0,7","         0,1","         1,1","         0,1","         0,4"
170022057,75,,,,,
170024194,75,           3,"         2,2","         2,9","         1,4","         3,1"
170780050,75,"         0,5","         0,3",           0,"         0,4","         0,4"
170780167,75,"         0,5","         0,3","         0,6","         0,3","         0,3"
170780175,75,"         1,3","         1,2","         2,2","         0,8","         1,3"
170780191,75,"         0,7","         0,1",,           0,"         0,6"
170780225,75,"         1,4","         0,9","         1,6",           1,"         0,7"
170780266,75,           0,           0,,,           0
170780563,75,"         0,4","         1,3","         0,9","         1,2","         0,8"
170780613,75,"         0,1","         0,9","         0,8","         1,2","         0,6"
170780621,75,"         0,2","         0,4",,"         0,8","         0,3"
170780647,75,"         0,3","         0,4",,"         1,2","         0,2"
170780662,75,"         0,9","         0,9",,"         2,5","         0,9"
190000042,75,"         1,5","         0,9","         1,3","         0,4","         1,3"
190000059,75,"         0,9","         0,7",           1,"         0,5","         0,6"
190000075,75,"         0,4","         0,3","         0,4","         0,3","         0,4"
190000224,75,"         0,7","         1,4",,"         1,3","         0,7"
190000257,75,"         0,1","         0,6","         1,1","         0,6","         0,3"
190010553,75,,,,,
230780041,75,           1,"         0,6","         1,1","         0,3","         0,7"
230780058,75,"         0,1",           0,,           0,           0
230780066,75,"         0,1",           0,,,           0
230780082,75,"         0,3",           0,,           0,"         0,3"
230780157,75,"         0,1","         0,2",,"         0,5","         0,1"
240000059,75,           1,"         0,6","         1,8","         0,1","         0,5"
240000083,75,           0,,,,           0
240000117,75,           2,"         1,3","         3,1","         0,7","         1,3"
240000190,75,"         0,6","         1,3","         0,1","         1,6","         1,3"
240000208,75,"         0,3","         0,5",,"         1,1","         0,5"
240000216,75,"         0,3","         0,5",,"         0,9","         0,2"
240000448,75,"         0,4","         0,2","         0,6","         0,2","         0,2"
240006734,75,,,,,
330000217,75,           0,,,,"         0,1"
330000332,75,"         0,4",           0,,           0,"         0,3"
330000340,75,"         0,7","         1,1","         3,5","         1,2",           1
330000662,75,"         0,8","         0,6",,"         0,4","         4,4"
330017989,75,,,,,
330027509,75,"         0,7","         0,5","         1,5","         0,2","         0,4"
330780040,75,"         0,2","         1,7",,"         3,3","         0,5"
330780081,75,"         0,6","         1,6",,"         0,7","         0,9"
330780115,75,"         0,5","         1,8","         0,1","         1,6","         1,2"
330780206,75,"         0,2","         0,6",,"         1,2","         0,4"
330780255,75,"         0,4","         0,6",,"         1,9","         0,4"
330780263,75,"         1,4","         1,4","         2,4",           2,"         1,2"
330780271,75,           0,"         1,4",,"         0,9",           0
330780354,75,"         0,7","         0,1",,           0,"         0,2"
330780370,75,"         0,2",,,,           0
330780446,75,,,,,
330780453,75,,,,,
330780479,75,"         1,8","         1,3","         4,2","         1,3","         2,2"
330780487,75,           0,"         0,3",,"         1,7",           0
330780495,75,"         0,4","         0,3","         0,6","         0,5","         0,3"
330780503,75,"         0,7",           2,"         0,7","         2,3","         0,5"
330780511,75,"         0,5","         0,5",,"         0,8","         0,6"
330780529,75,"         0,6","         1,3",,"         1,2","         0,5"
330780537,75,"         0,6","         0,5","         0,6","         0,7","         0,4"
330781139,75,           0,,,,
330781196,75,"        14,5","         8,4","         9,4","         4,2","        14,2"
330781204,75,"         0,7","         0,5","         1,7","         0,2","         0,3"
330781212,75,"         0,1",           0,,,           0
330781220,75,"         0,7","         0,3","         0,8","         0,7","         0,4"
330781253,75,"         2,6","         1,9","         2,9","         1,1","         2,4"
330781261,75,"         0,2",           0,,           0,"         0,1"
330781303,75,"         0,8","         0,7",           0,"         0,4","         0,7"
330781402,75,"         0,5","         0,9",,"         1,3","         0,2"
330782582,75,"         0,9","         1,4","         1,8","         1,7","         1,2"
330783374,75,,,,,
400000261,75,           0,,,,           0
400011177,75,"         1,5","         1,1",           2,"         0,5",           1
400780193,75,"         1,6","         1,1","         1,9","         0,8","         1,4"
400780268,75,"         0,1",           0,,,           0
400780284,75,"         0,1","         0,4",,"         0,4","         0,3"
400780342,75,"         0,3","         0,2",,"         0,8","         0,2"
400780359,75,"         0,3","         0,7",           0,"         1,4","         0,4"
400782769,75,"         0,2","         0,1",,"         0,3","         0,1"
470000027,75,"         1,5","         1,6","         1,4","         1,9","         1,4"
470000076,75,           0,           0,,"         0,7","         0,1"
470000159,75,,,,,
470000316,75,"         1,5","         0,8","         1,6","         0,5","         1,6"
470000324,75,"         0,8","         0,5","         1,5","         0,1","         0,8"
470000340,75,"         0,1",           0,,,"         0,1"
470000381,75,"         0,1",,,,           0
470001660,75,"         0,7","         0,7","         1,4","         0,4","         0,5"
470016049,75,,,,,
640016580,75,,,,,
640017638,75,"         0,2","         0,2","         0,2","         0,3","         0,1"
640018206,75,"         1,6","         2,5","         1,7",           2,"         2,1"
640780268,75,"         0,1","         0,2",,"         2,3","         0,1"
640780417,75,"         2,2",           2,"         3,6","         1,1","         2,3"
640780490,75,"         0,7",           1,           0,"         1,6","         0,5"
640780557,75,           0,,,,           0
640780623,75,           0,,,,"         0,1"
640780672,75,           0,,,,
640780748,75,"         0,7","         0,7",           0,"         1,4","         0,4"
640780813,75,"         0,4","         0,1","         0,5",           0,"         0,2"
640780821,75,"         0,5","         0,5","         0,5","         0,5","         0,4"
640780938,75,"         0,6","         1,4",,"         1,2","         1,2"
640780946,75,"         0,4","         1,6","         2,3","         1,7","         0,9"
640780987,75,"         0,1","         0,3",,"         0,3","         0,1"
640781225,75,"         0,4","         0,1",,,"         0,1"
640781290,75,"         2,4","         1,9","         2,6","         1,1","         2,2"
640781308,75,"         0,3",,           0,,           0
640781332,75,,,,,
640787156,75,"         0,1",           0,,"         0,1","         0,1"
640789640,75,,,,,
790000012,75,"         2,4","         1,8","         2,8",           1,           2
790006654,75,"         1,3","         1,1","         1,6","         0,7","         0,9"
790009948,75,"         0,6","         1,3",           1,"         1,9","         0,8"
860010321,75,           1,"         2,1",,"         2,8","         0,9"
860013077,75,"         5,6","         4,1","         4,9","         1,8","         5,7"
860013382,75,"         1,1","         0,7","         1,6","         0,4","         0,7"
860780097,75,"         0,3","         0,2",,"         0,2","         0,1"
860780311,75,"         0,3","         0,6",           0,"         1,2","         0,4"
860780568,75,"         0,1","         0,3",           2,"         0,4","         0,2"
870000015,75,"         4,6","         3,5","         4,9","         1,6","         4,2"
870000023,75,"         0,5","         0,5","         0,6","         0,4","         0,4"
870000031,75,"         0,4",           0,           0,"         0,1","         0,2"
870000080,75,,,,,
870000288,75,"         1,1","         2,1",,           3,           2
870000411,75,"         0,7","         1,7","         1,6","         1,8","         1,1"
090780107,76,"         0,1",           0,,           0,"         0,1"
090781774,76,"         1,3",           1,"         1,9","         0,8","         1,2"
090781816,76,"         0,4","         0,3","         0,4","         0,3","         0,2"
110007259,76,,,,,
110780061,76,"         2,1","         1,1",           3,"         0,5","         1,6"
110780087,76,"         0,1",           0,,           0,"         0,1"
110780137,76,"         1,4",           1,"         1,6","         0,7","         0,7"
110780228,76,"         1,1",           1,"         1,4",           2,"         1,7"
110780483,76,"         0,6",           1,"         0,1","         2,2","         0,8"
110780772,76,"         0,1",           0,,,"         0,1"
120004528,76,"         0,5","         0,6","         0,5","         0,6","         0,4"
120004619,76,"         0,3","         0,1","         0,4","         0,3","         0,2"
120780044,76,"         1,8","         1,5","         1,8","         1,1","         1,6"
120780069,76,"         0,8","         0,8","         0,8","         0,8","         0,6"
120780085,76,"         0,4","         0,3","         0,5","         0,2","         0,3"
300002508,76,"         0,2",,,"         0,3","         0,1"
300007119,76,,,,,
300008588,76,,,,,
300008638,76,,,,,
300780038,76,"         4,1",           3,"         3,2","         1,5","         3,3"
300780046,76,"         1,3","         0,8","         2,3","         0,5","         1,2"
300780053,76,"         0,9","         0,6","         1,2","         0,2","         0,6"
300780137,76,"         0,7","         0,9","         0,1","         1,4","         0,7"
300780152,76,"         0,7","         1,2",,"         1,2","         0,5"
300780228,76,"         0,2","         0,2","         0,1","         0,6","         0,1"
300780285,76,"         0,2",           0,,,"         0,7"
300781010,76,"         0,1",           0,,,           0
300781465,76,"         0,4",           1,"         1,6","         1,1","         0,8"
300788502,76,"         1,2","         1,9","         2,3","         2,1","         0,9"
310026083,76,"         0,7","         1,5","         4,9","         3,5","         0,8"
310780101,76,"         1,5",           2,"         1,3","         2,8","         1,8"
310780150,76,"         0,2","         2,4",           0,"         3,2","         0,3"
310780259,76,"         2,6","         1,4",           0,"         1,5","         2,3"
310780283,76,"         1,9","         3,6","         1,3","         3,9","         1,6"
310780309,76,"         0,9",           1,"         0,1","         1,6","         0,5"
310780366,76,"         0,3",           0,,,"         0,2"
310780382,76,"         0,7","         1,8","         4,9","         1,6","         0,9"
310780671,76,           1,"         0,6","         0,9","         0,6","         0,8"
310781000,76,"         2,1","         3,1",           0,"         2,5","         1,8"
310781067,76,"         0,4","         0,5","         3,8","         0,4","         0,3"
310781406,76,"        13,5","         9,3",           8,"         4,1","        11,1"
310781505,76,"         1,2","         1,7","         0,9","         1,4","         1,4"
310781695,76,"         0,2",           0,,,"         0,2"
310782016,76,"         0,1","         0,1",,           0,"         0,1"
310782347,76,"         0,6","         0,4",,"         0,5","         3,8"
310786389,76,           0,           0,,,           0
310794417,76,,,,,
320780067,76,"         0,4","         0,6","         0,1",           1,"         0,5"
320780117,76,"         1,3","         0,8","         1,6","         0,3",           1
320780133,76,"         0,1",           0,,           0,"         0,1"
340000025,76,"         0,1",,,,           0
340000207,76,"         0,7","         0,7",,"         0,5","         4,6"
340009539,76,,,,,
340009885,76,"         0,4",           1,"         2,2","         1,6","         0,8"
340011295,76,"         1,1","         0,9","         1,5","         0,4","         0,9"
340015502,76,"         1,9","         1,6",           0,"         0,5","         1,4"
340015965,76,           1,           2,,"         1,5","         1,6"
340015999,76,,,,,
340017292,76,,,,,
340017490,76,,,,,
340019603,76,,,,,
340780055,76,"         2,2","         1,5","         2,7","         0,8","         1,6"
340780139,76,"         0,1","         0,9",,"         1,1","         0,2"
340780147,76,"         0,2","         0,2",           0,"         0,3","         0,2"
340780154,76,"         0,4","         0,3",           0,"         1,2","         0,4"
340780477,76,"         7,7","         5,9","         5,9","         2,7","         6,7"
340780568,76,"         0,1",           0,,,           0
340780634,76,"         0,6","         1,4",           0,"         2,4","         0,4"
340780642,76,"         1,1","         1,2",           0,"         0,9",           1
340780667,76,"         1,2","         1,2",,"         1,5",           2
340780675,76,"         0,6","         1,1","         3,8","         2,1","         1,4"
340780683,76,"         0,2","         1,5","         4,6","         3,5","         0,4"
340780717,76,"         0,3","         0,4","         0,5","         0,7","         0,3"
340780725,76,"         0,4","         0,1",,"         1,2","         0,4"
340780741,76,"         0,3","         0,5","         0,7","         1,4","         0,5"
340780840,76,,,,,
340781608,76,"         0,2",           0,,,"         0,4"
460006075,76,           0,,,,           0
460780042,76,"         0,1",,,"         0,5","         0,1"
460780083,76,"         0,5","         0,5",           0,"         0,4","         0,4"
460780091,76,"         0,2",           0,           0,"         0,1","         0,1"
