finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
570000646,41,,"         3,4","         4,2","         5,7","         9,7"
570000950,41,,"         0,3",           0,,
570005165,41,,"        12,3","         8,9","        21,6","         8,5"
570009670,41,,"         0,2",           0,,
570010181,41,,"         4,7","         2,4","         3,3","         1,8"
570015099,41,,"         1,9","         1,4","         1,6",           1
570023630,41,,"         4,3","         6,6","         0,1","         5,8"
570025254,41,,"         2,8",           2,"         3,3","         0,8"
880007059,41,,"         3,6","         1,9","         2,4","         1,1"
880007299,41,,"         2,3","         1,1","         1,4","         1,1"
880780069,41,,"         0,2",           0,,
880780077,41,,"         2,5","         1,8","         2,9","         1,2"
880780093,41,,"         2,3","         2,1","         2,5","         1,7"
880780135,41,,"         0,1","         0,5","         4,6","         0,2"
880788591,41,,"         1,9","         5,6",,"         6,4"
670000033,42,,"         1,2",           1,,"         0,8"
670000082,42,,"         1,7","         2,3","         5,5","         3,4"
670000215,42,,"         0,2",           0,,
670002187,42,,,,,
670013325,42,,"         0,9",,,           0
670013341,42,,"         0,3",,,
670013895,42,,,,,
670014042,42,,"         0,2",,,
670014455,42,,,,,
670016237,42,,"         2,6","         5,8",,"         4,9"
670780055,42,,"        24,3",          20,"        17,3","        10,7"
670780162,42,,"         1,9","         3,9",,"        12,6"
670780170,42,,"         2,5","         4,9",           0,"         2,9"
670780188,42,,"         4,3","         5,7","         7,9","         4,9"
670780337,42,,"         4,7","         3,7","         9,1","         2,8"
670780345,42,,"         2,8",           2,"         3,5","         1,9"
670780378,42,,"         2,2",           3,,"         9,4"
670780386,42,,           1,"         2,7",,           4
670780543,42,,"         1,8","         1,1",           2,"         1,1"
670780584,42,,"         1,3",           0,,           0
670780691,42,,"         2,6","         2,4","         4,9","         1,4"
670780709,42,,"         0,4","         0,3",,"         0,7"
670781574,42,,,,,
670795921,42,,,,,
670799667,42,,,,,
680000197,42,,"         1,4","         2,1","         1,9","         1,5"
680000320,42,,"         2,4",           5,"         4,1","         7,4"
680000338,42,,,,,
680000346,42,,"         1,6",,,
680000395,42,,"         1,1","         1,2","         1,6","         0,4"
680000411,42,,"         2,3",           0,,           0
680000437,42,,"         0,9",           1,"         2,5","         1,4"
680000486,42,,"        10,2","         8,4","        16,1","         4,5"
680000494,42,,"         2,6","         6,6",,"         9,7"
680000973,42,,"        13,5","        11,8","        12,9","         6,5"
680001005,42,,"         1,7","         0,1","         0,1",           1
680001179,42,,,,,
680001195,42,,"         3,7","         2,7","         2,8","         4,6"
680010824,42,,,,,
680013778,42,,,,,
250000015,43,,"        25,8","        19,4",          17,"        11,4"
250000270,43,,"         6,5","        12,7",           0,"        14,4"
250000288,43,,,,,
250000452,43,,"         3,5","         4,2","         6,7","         5,6"
250011723,43,,"         1,2","         3,3","         4,6","         4,1"
250011848,43,,"         2,9","         7,8","        12,9","         7,6"
390780146,43,,"         5,9","         4,1","         7,8","         2,7"
390780153,43,,"         0,3",           0,,           0
390780161,43,,"         1,9","         1,3","         3,9","         1,3"
390780559,43,,"         0,5","         1,7",,"         3,5"
390780575,43,,           1,"         3,1",,"         5,4"
390780591,43,,"         1,3","         1,5",,"         2,2"
390780609,43,,"         4,4","         3,8","         6,4","         2,9"
390781193,43,,,,,
700004591,43,,"        11,1","         6,5","         9,3","         4,8"
700780026,43,,"         1,7","         0,1",,           0
700780174,43,,           2,"         3,3",,"         6,8"
900000035,43,,"         2,4","         3,7",,"         4,5"
900000365,43,,          20,          14,"        26,8","        12,5"
440000057,52,,"         4,5","         2,7","         4,3","         1,6"
440000289,52,,"        14,8","         8,6","        10,2","         4,5"
440000297,52,,"         0,7","         0,6","         1,6","         0,6"
440000313,52,,"         1,1","         0,2","         1,4","         0,1"
440000404,52,,"         0,4","         1,2",,"         1,1"
440000412,52,,"         0,7","         1,6","         2,7","         2,3"
440000487,52,,"         0,4","         0,8",,"         0,8"
440000511,52,,"         0,3",           1,,"         6,7"
440000651,52,,           0,"         1,7",,"         4,7"
440001113,52,,           1,"         0,5",,"         0,7"
440002020,52,,"         1,2","         2,5",,"         1,9"
440005080,52,,,,,
440023364,52,,"         0,5",           0,,
440024982,52,,"         1,8","         2,9",,"         2,6"
440029338,52,,"         0,3","         1,9","         5,5","         0,8"
440029379,52,,"         2,2","         2,7",           0,"         5,6"
440033819,52,,"         0,5","         4,8","         9,3","         5,9"
440036176,52,,,,,
440036499,52,,,,,
440039568,52,,,,,
440041580,52,,"         4,4","         6,2",           0,           6
440048700,52,,,,,
440048718,52,,,,,
440050433,52,,"         0,9","         1,3",,           1
490000031,52,,"        10,7","         5,8","         9,7","         2,8"
490000155,52,,"         0,7","         0,4",,"         0,6"
490000262,52,,"         1,4","         0,9",,"         1,2"
490000676,52,,"         3,3","         2,1","         4,2","         1,6"
490000700,52,,           0,           0,,
490002037,52,,"         1,4","         2,4","         1,8","         2,7"
490004256,52,,"         0,1",           0,,
490007499,52,,,,,
490007929,52,,"         0,8","         1,3",,"         1,7"
490009008,52,,,,,
490014909,52,,"         2,4","         5,3","         4,2","         5,6"
490015906,52,,"         0,3","         2,6",,"         1,4"
490017613,52,,,,,
490528452,52,,"         1,6","         0,4","         2,2","         0,4"
490537818,52,,,,,
490540440,52,,           0,,,"         1,9"
530000025,52,,"         1,2",           1,"         1,8","         0,8"
530000074,52,,"         1,3",           1,"         1,7",           1
530000371,52,,"         3,5","         1,7","         4,3","         1,1"
530002898,52,,,,,
530031962,52,,"         1,4","         2,1",           0,"         2,2"
720000025,52,,"         7,8","         4,8","         7,9",           3
720000066,52,,"         0,3",           0,,           0
720000140,52,,"         0,3",           0,,"         0,3"
720000199,52,,           1,           4,,"         4,1"
720000231,52,,"         0,1","         0,7","         4,6","         0,8"
720000249,52,,"         0,3",           0,,
720000389,52,,"         0,1",           0,,
720003441,52,,,,,
720006022,52,,"         0,5","         0,3",           0,"         0,2"
720016724,52,,"         1,6",           1,"         1,7","         0,4"
720017748,52,,"         2,5","         3,5",,"         5,2"
720017839,52,,,,,
850000019,52,,"         6,6",           4,"         7,6","         2,8"
850000035,52,,           1,"         0,1","         1,7","         0,1"
850000084,52,,"         1,8","         0,7","         1,6","         0,2"
850000118,52,,"         1,6","         3,3","         1,8","         3,2"
850000126,52,,"         0,7","         1,5",           0,"         1,6"
850000134,52,,"         0,4","         1,3",,"         1,5"
850009010,52,,"         1,6","         1,1","         2,1","         0,9"
850009333,52,,,,,
850011271,52,,,,,
850022047,52,,,,,
850023151,52,,,,,
850025156,52,,,,,
220000020,53,,"         6,9","         3,6","         6,9","         1,8"
220000046,53,,"         1,8","         0,5","         2,4","         0,2"
220000079,53,,"         2,1","         1,7","         1,7","         2,4"
220000103,53,,"         2,1","         1,2","         2,4","         0,6"
220000111,53,,"         0,7","         1,2",,"         2,3"
220000152,53,,"         1,1","         0,6","         0,1","         0,3"
220000236,53,,           0,           0,,
220000269,53,,"         0,4",           0,,
220000285,53,,"         0,7","         2,6",,           4
220000301,53,,           1,"         2,4","         3,4","         1,9"
220005045,53,,"         0,3",           0,,
220005599,53,,"         0,8","         2,1",           0,           3
220019558,53,,,,,
220020507,53,,,,,
220021968,53,,"         0,1",           0,,
290000017,53,,"        10,5","         7,1","         5,8","         2,6"
290000041,53,,"         0,7","         0,7","         1,8","         0,8"
290000074,53,,"         1,5","         0,4",,"         0,5"
290000116,53,,,,,
290000140,53,,"         1,1","         2,2","         2,3","         5,5"
290000207,53,,"         0,6","         2,3","         1,9","         3,5"
290000215,53,,           1,"         2,5",           0,"         3,4"
290000306,53,,"         1,2","         0,2","         0,1","         0,1"
290000728,53,,,,,
290000785,53,,"         0,9","         1,1",,"         1,2"
290000850,53,,,,,
290004142,53,,"         1,3","         1,4","         0,1","         1,9"
290005131,53,,,,,
290019777,53,,"         1,4","         3,4","         3,9","         5,3"
290020700,53,,"         5,1","         3,2","         5,2","         2,1"
290021542,53,,           3,"         1,7",           2,"         0,8"
290023431,53,,"         0,5","         1,4",,"         2,1"
290023779,53,,,,,
290029669,53,,,,,
290032028,53,,,,,
290032655,53,,,,,
290032713,53,,,,,
350000022,53,,"         3,7","         2,1","         3,6","         1,1"
350000030,53,,"         1,3","         1,1","         1,9",           1
350000048,53,,"         0,8","         0,6","         1,3","         0,5"
350000055,53,,"         0,9","         0,8","         1,7","         0,5"
350000063,53,,"         0,1",           0,,
350000071,53,,"         0,3",           0,,
350000121,53,,"         2,1","         6,8","         8,3","         8,5"
350000139,53,,"         0,7","         2,1","         5,8",           3
350000196,53,,"         0,6","         1,7",,"         2,8"
350000204,53,,           0,           0,,
350002192,53,,"         1,6","         1,1",,"         2,7"
350002200,53,,"         0,1",           0,,
350002804,53,,,,,
350002812,53,,"         0,5","         0,4",,"         0,4"
350005021,53,,"         0,4",           0,,           0
350005146,53,,"         1,4","         4,3",           0,           4
350005179,53,,          12,"         8,7",          15,"         4,2"
350032934,53,,,,,
350040044,53,,,,,
350042131,53,,,,,
350042602,53,,,,,
350045779,53,,,,,
350046744,53,,,,,
350046751,53,,,,,
350048518,53,,"         0,1",           0,,
560000044,53,,"         1,4","         1,4",           2,"         1,2"
560000184,53,,"         0,5",           0,,
560002214,53,,,,,
560002511,53,,"         0,9","         2,6","         1,2","         4,1"
560002933,53,,"         1,1","         1,9",,"         2,2"
560004004,53,,,,,
560005746,53,,"         6,6","         3,3","         6,7","         1,9"
560007510,53,,"         0,7","         1,9",           0,"         2,3"
560008799,53,,"         2,5","         4,9","         2,7","         6,4"
560009524,53,,,,,
560014748,53,,"         2,9","         1,6","         2,5","         1,4"
560020208,53,,,,,
560023152,53,,,,,
560023210,53,,"         6,1",           4,"         5,8","         2,2"
560023848,53,,,,,
160000170,54,,"         0,9","         2,6",,"         4,6"
160000279,54,,"         0,7","         2,6",           0,"         3,6"
160000451,54,,"         7,3",           4,"         9,2","         3,4"
160000485,54,,"         0,5","         0,1",           0,"         0,1"
160000493,54,,"         0,9","         0,6",           0,"         0,5"
160006037,54,,           1,"         0,1",,"         0,2"
160013207,54,,"         0,7","         2,5",           0,"         7,8"
160014411,54,,"         2,4","         0,3","         3,7","         0,6"
170022057,54,,,,,
170023279,54,,"         9,8",           6,           9,"         4,4"
170780050,54,,"         1,6","         1,2","         0,3","         1,6"
170780167,54,,"         1,8","         1,1","         2,5","         1,4"
170780175,54,,"         4,7","         3,5","         6,3","         2,7"
170780191,54,,"         2,5","         0,3",,"         0,1"
170780225,54,,"         4,6","         2,1",           5,"         1,7"
170780266,54,,"         0,1",           0,,
170780563,54,,"         1,4","         4,1","         3,6","         4,5"
170780613,54,,"         0,5",           4,           4,           2
170780621,54,,"         0,8","         1,3",,"         3,1"
170780647,54,,           1,"         2,1",,"         4,6"
170780662,54,,"         0,4","         3,6",,"         7,2"
790000012,54,,"         8,4","         5,6","         9,5","         3,2"
790006654,54,,"         4,6","         3,6","         5,6","         2,3"
790009948,54,,"         2,4","         5,7","         4,4","         6,8"
860010321,54,,"         3,6","         7,9",,"         9,4"
860013077,54,,"        19,5","        11,3","        16,3","         5,3"
860780063,54,,           3,"         1,6","         5,8","         1,1"
860780071,54,,"         0,8","         0,1",           0,           0
860780097,54,,"         0,7","         0,7",,"         0,6"
860780311,54,,"         1,2","         2,4","         0,1","         4,1"
860780568,54,,"         0,4","         1,4","         6,6","         1,4"
240000059,72,,"         1,5","         0,9","         3,2","         0,3"
240000083,72,,,,,
240000117,72,,"         3,9","         2,4","         5,4","         1,6"
240000190,72,,"         1,2","         2,6","         0,2","         2,3"
240000208,72,,"         0,7","         1,3",,"         2,1"
240000216,72,,"         0,5","         1,1",,"         1,9"
240000448,72,,"         0,7","         0,5","         1,3","         0,3"
240006734,72,,,,,
330000217,72,,,,,
330000332,72,,"         0,7",           0,,"         0,1"
330000340,72,,           1,"         1,7","         4,3","         0,5"
330000662,72,,"         1,1",           1,,"         0,1"
330017989,72,,,,,
330027509,72,,"         1,2","         0,9","         2,5","         0,4"
330780040,72,,"         0,3","         0,9",,"         0,8"
330780073,72,,           0,"         0,7",,"         0,7"
330780081,72,,"         0,9","         2,6",,"         0,8"
330780115,72,,"         0,7","         2,6","         0,1","         1,7"
330780123,72,,"         0,1","         2,3","         0,5",           3
330780149,72,,           0,"         0,6",,           2
330780206,72,,"         0,3","         1,3",           0,           2
330780255,72,,"         0,7","         1,1",,"         3,6"
330780263,72,,           2,"         1,3","         4,9","         0,9"
330780271,72,,           0,"         1,1",,"         0,7"
330780354,72,,"         1,4","         0,2",,           0
330780370,72,,"         0,4",,,
330780446,72,,,,,
330780453,72,,,,,
330780479,72,,"         2,7","         1,7","         9,8","         2,1"
330780487,72,,           0,"         0,8",,"         2,6"
330780495,72,,"         0,5","         0,7","         1,2",           1
330780503,72,,"         1,1","         3,1","         2,1","         4,5"
330780511,72,,"         0,6","         0,9",,"         1,4"
330780529,72,,           1,           2,           0,"         1,9"
330780537,72,,"         0,7","         0,9",           1,           1
330781139,72,,,,,
330781196,72,,"        24,2","        12,4","        13,3","         6,6"
330781204,72,,"         1,2","         0,9","         2,9","         0,4"
330781212,72,,"         0,1",           0,,
330781220,72,,"         0,9","         0,6","         1,3","         0,7"
330781253,72,,           5,"         2,9","         4,8","         1,4"
330781261,72,,"         0,4","         0,1",,           0
330781303,72,,,,,
330781402,72,,"         0,7","         2,1",,           2
330782582,72,,           1,"         2,1","         3,1","         3,4"
330783374,72,,,,,
400000261,72,,,,,
400011177,72,,"         2,6","         1,9","         3,7","         1,1"
400780193,72,,"         3,4","         1,8","         3,4","         1,6"
400780268,72,,"         0,1",           0,,
400780284,72,,"         0,1","         0,9",,           1
400780342,72,,"         0,5","         0,6",,"         1,6"
400780359,72,,"         0,6","         1,4",           0,"         2,8"
400782769,72,,"         0,3","         0,2",           0,"         0,5"
470000027,72,,"         2,1","         3,1","         2,7","         3,4"
470000076,72,,"         0,2","         0,6",,"         1,1"
470000084,72,,"         0,2",,,"         0,9"
470000142,72,,"         0,7","         1,5",           0,"         1,7"
470000159,72,,,,,
470000316,72,,"         2,7","         1,3","         2,4","         0,8"
470000324,72,,"         1,9","         0,9","         2,5","         0,2"
470000340,72,,"         0,2",           0,,
470000381,72,,,,,
470001660,72,,"         1,3",           1,"         2,4","         0,7"
640017638,72,,,,,
640780268,72,,"         0,1","         0,6",,"         2,1"
640780276,72,,"         0,1",,,
640780318,72,,"         0,5","         0,5","         0,7","         0,7"
640780417,72,,"         3,7","         2,7","         5,3","         1,3"
640780433,72,,"         0,8","         1,6",           0,"         1,5"
640780482,72,,"         1,1","         1,6","         2,5",           2
640780490,72,,"         1,3","         2,2",           0,"         3,1"
640780557,72,,"         0,1",           0,,
640780623,72,,,,,
640780672,72,,,,,
640780748,72,,           1,           1,           0,           3
640780789,72,,"         0,9","         0,8",,"         0,1"
640780813,72,,"         0,6","         0,1","         1,1","         0,1"
640780821,72,,           1,"         1,1","         0,9","         1,1"
640780938,72,,"         1,3","         2,3",,           3
640780946,72,,"         0,9","         2,8","         3,9","         3,4"
640780987,72,,"         0,3","         0,7",,"         0,8"
640781225,72,,"         0,8","         0,1",,
640781290,72,,"         3,8","         3,1","         4,5","         1,8"
640781308,72,,"         0,4",,"         0,1",
640781332,72,,,,,
640787156,72,,"         0,1",           0,,"         0,3"
640789640,72,,,,,
090780107,73,,"         0,7","         0,6",,"         0,6"
090781774,73,,"         2,8","         1,7","         3,6","         1,2"
090781816,73,,"         0,7","         0,5","         0,8","         0,7"
120001748,73,,,,,
120004528,73,,"         0,9","         1,4","         1,1","         1,5"
120004619,73,,"         0,5","         0,2","         0,7","         0,2"
120780044,73,,           3,"         1,8","         3,7","         0,9"
120780069,73,,"         1,5","         1,5","         1,5","         1,9"
120780085,73,,"         0,7","         0,5","         0,9","         0,3"
310780085,73,,           0,"         1,8",,"         1,7"
310780101,73,,"         2,6","         4,4","         2,7",           6
310780135,73,,"         1,1","         2,2","         9,1","         2,4"
310780150,73,,"         0,4","         2,7",           0,"         3,3"
310780259,73,,"         4,4","         2,6",,"         1,5"
310780283,73,,"         2,9","         5,8","         2,9","         7,7"
310780309,73,,"         1,8","         2,9","         0,6","         5,6"
310780366,73,,"         0,5",           0,,           0
310780374,73,,"         0,1",           0,,
310780382,73,,"         1,4","         3,3","         9,8","         3,8"
310780671,73,,           2,"         1,3","         1,8","         1,3"
310781000,73,,           3,"         5,1",           0,"         5,5"
310781067,73,,"         0,7","         0,7","         6,5","         0,6"
310781406,73,,"        25,1","        15,1","        14,1","         9,1"
310781505,73,,"         1,9",           3,"         1,8","         3,1"
310781695,73,,"         0,6","         0,1",,
310782016,73,,"         0,2","         0,2",,           0
310782347,73,,           1,"         0,9",,"         0,4"
310786389,73,,           0,           0,,
310794417,73,,,,,
320780067,73,,"         0,7","         1,5","         0,1","         2,1"
320780117,73,,"         2,6","         1,7","         3,6","         0,7"
320780133,73,,"         0,1",           0,,           0
460006075,73,,"         0,4",,,
460780042,73,,"         0,3",,,"         1,2"
460780083,73,,"         0,6","         0,5","         0,9","         0,2"
460780091,73,,"         0,4",           0,           0,"         0,3"
460780208,73,,"         0,5",           0,           0,"         0,3"
460780216,73,,"         2,1","         1,7","         2,4","         0,8"
650002579,73,,"         0,6","         2,6",,"         1,6"
650780158,73,,"         1,2","         0,7","         1,2","         0,7"
650780166,73,,"         0,2",           0,,           0
650780174,73,,"         0,6","         0,4","         0,2","         0,4"
650780679,73,,"         1,7","         1,8","         2,3","         2,1"
650783160,73,,"         3,3","         2,2",           3,"         2,2"
810000224,73,,"         2,5","         2,5","         2,1","         1,7"
810000331,73,,"         2,5","         1,4","         3,8",           1
810000349,73,,"         0,2",           0,,
810000380,73,,"         2,8",           2,"         4,5","         1,1"
810000448,73,,"         0,3","         0,1",,
810000455,73,,"         0,6","         0,4","         2,1","         0,3"
810101170,73,,"         1,2","         2,2",,"         3,8"
810101444,73,,"         1,5","         1,9",           0,"         3,5"
820000016,73,,"         2,9","         1,3","         2,9","         1,1"
820000040,73,,"         0,8","         1,3","         2,2","         2,6"
820000057,73,,"         2,7","         2,9","         2,3","         2,2"
820000065,73,,"         0,2","         1,8",,"         1,4"
820004950,73,,"         0,6","         0,7",,"         0,5"
190000042,74,,"         8,8","         5,7","         8,9","         3,3"
190000059,74,,"         6,7","         4,9","         8,6","         3,7"
190000075,74,,"         3,1","         2,4","         3,8","         1,6"
190000224,74,,"         3,2","         8,1",,"        12,3"
190000257,74,,"         2,8","         4,1","         8,3","         4,5"
190010553,74,,,,,
230780041,74,,"         8,3","         5,1","         9,3","         3,1"
230780058,74,,"         0,5",           0,,
230780066,74,,"         0,6",           0,,
230780082,74,,"         1,9",           0,,"         0,1"
230780157,74,,"         2,9","         2,9",,"         3,6"
230780199,74,,"         0,5","         1,4",,
870000015,74,,"        33,3","        24,6","        37,5","        14,3"
870000023,74,,"         2,7","         2,3","         3,9","         2,2"
870000031,74,,"         1,8","         0,1",,"         0,4"
870000080,74,,,,,
870000288,74,,"         7,4","        12,8",,"        22,1"
870000411,74,,"         4,4",           6,"        14,8","         4,8"
870002060,74,,"         3,1","         8,6","         0,1","        14,7"
010007300,82,,"         0,2",,,           0
010007987,82,,           0,           0,,
010008407,82,,"         0,6","         0,4",           1,"         0,5"
010780054,82,,"         1,9","         1,2","         2,6","         0,7"
010780062,82,,"         0,6","         0,5","         0,6","         0,2"
010780096,82,,"         0,1",           0,,
010780195,82,,"         0,8","         1,4",           0,"         2,1"
010780203,82,,"         0,5","         0,7",           1,"         0,9"
010780294,82,,,,,
070000096,82,,           0,           0,,
070002878,82,,"         0,4","         0,3","         0,4","         0,3"
070005566,82,,"         0,9","         0,5",           1,"         0,2"
070780168,82,,"         0,3","         0,6",           0,"         0,6"
070780358,82,,"         1,1","         0,6","         0,9","         0,6"
070780408,82,,"         0,2","         0,4",,"         0,6"
070780424,82,,"         0,4","         2,2","         1,6","         1,9"
260000021,82,,"         2,3","         1,7","         2,4","         1,4"
260000047,82,,"         1,3","         0,8","         1,8","         0,5"
260000054,82,,"         0,2","         0,1",           0,"         0,1"
260000104,82,,"         0,1","         0,1","         0,2","         0,1"
260000195,82,,"         0,1",,,
260000260,82,,"         0,5",           1,           0,"         1,3"
260003017,82,,"         0,7",           1,,           2
260006267,82,,"         0,8","         0,4",,"         1,5"
260016910,82,,"         1,2",           1,"         1,9","         0,6"
380012658,82,,"         2,1",           2,"         2,1","         3,4"
380013037,82,,"         0,4",,,           0
380780023,82,,"         0,2",           0,,
380780031,82,,"         0,2",           0,,           0
380780049,82,,           1,"         0,8","         1,3","         0,3"
380780056,82,,"         0,3","         0,1",,"         0,2"
380780072,82,,"         0,1",           0,,
380780080,82,,"         6,6","         5,4",           4,"         2,1"
380780171,82,,"         0,1",           0,,
380780197,82,,"         0,1","         0,9","         1,4",           1
380780213,82,,"         0,1",           0,,           0
380780270,82,,           0,"         0,6",,"         2,7"
380780288,82,,"         0,6","         0,7",           0,"         1,6"
380781435,82,,"         1,3","         0,6","         1,9","         0,5"
380781450,82,,"         0,3","         0,5","         0,7","         0,7"
380784751,82,,"         0,9","         0,7","         2,1","         0,4"
380785956,82,,"         1,2","         1,3","         1,4","         2,5"
380786442,82,,"         1,5","         2,3","         2,8","         2,2"
420000192,82,,           0,           0,,
420002495,82,,           1,"         0,7","         1,3","         0,4"
420010050,82,,"         0,5","         1,5",           0,"         0,5"
420011413,82,,"         1,2","         1,7","         2,9",           2
420013492,82,,"         0,4",           0,,           0
420013831,82,,"         1,5",           1,"         1,1","         0,7"
420780033,82,,"         1,9",           1,"         2,3",           1
420780504,82,,"         0,5","         1,4",           0,"         3,3"
420780652,82,,"         0,8","         0,4",           1,"         0,4"
420782310,82,,"         0,7","         1,3",           0,"         1,2"
420782591,82,,"         0,1","         0,3",,"         0,7"
420784878,82,,"         4,6","         3,4","         3,6","         1,2"
690000245,82,,           0,,,
690000427,82,,           0,"         0,1",,
690000880,82,,"         1,2","         0,5",,"         0,6"
690011838,82,,           0,,,
690022108,82,,,,,
690022959,82,,"         0,1","         0,4","         3,5","         1,1"
690023239,82,,"         0,1","         2,2",,"         2,7"
690023411,82,,"         1,3","         2,5",           0,           3
690029186,82,,"         0,3",,,           0
690780036,82,,"         0,3",           0,"         0,9","         0,1"
690780044,82,,           0,           0,"         1,4","         0,1"
690780093,82,,,,,
690780150,82,,"         0,1",           0,           0,
690780200,82,,           0,"         0,4",,"         0,4"
690780226,82,,           0,"         0,2",,           1
690780259,82,,           0,"         0,7",,"         1,4"
690780358,82,,"         0,7","         1,7","         2,7","         2,9"
690780366,82,,"         0,3","         1,1",           0,"         1,9"
690780382,82,,"         0,4","         0,7",,           1
690780390,82,,"         0,7",           1,"         0,7","         1,4"
690780416,82,,"         0,9","         0,8","         1,3",           1
690780499,82,,"         0,1",,,
690780648,82,,"         0,7","         1,6",           0,           1
690780655,82,,"         0,5","         0,4","         1,6","         0,7"
690780663,82,,"         0,4","         1,4",           0,"         1,1"
690781737,82,,"         0,1",           0,,
690781810,82,,"        19,9","        11,5","        14,8","         5,1"
690781836,82,,"         0,6","         0,5","         1,3","         1,1"
690782222,82,,"         1,7",           1,"         1,4","         0,6"
690782271,82,,"         0,3","         0,3","         0,1","         0,1"
690782834,82,,"         1,1","         2,1","         1,3","         1,8"
690782925,82,,           0,           0,,
690791082,82,,"         0,1",,,
690793468,82,,"         1,2","         1,5",           0,"         0,8"
690805361,82,,"         1,8","         1,4","         1,4","         0,7"
690807367,82,,"         0,5","         1,3","         1,2","         2,2"
730000015,82,,           3,"         1,9","         3,4","         1,4"
730002839,82,,"         0,7","         0,7","         1,4","         0,5"
730004298,82,,"         0,6","         2,3",           0,"         3,1"
730780103,82,,"         0,3","         0,3","         0,5","         0,1"
730780111,82,,"         0,6","         0,1","         0,8",           0
730780459,82,,"         0,3",           1,,"         1,1"
730780525,82,,"         0,2","         0,2","         0,3","         0,2"
740001839,82,,"         0,9","         0,7","         1,4","         0,6"
740014345,82,,"         0,8","         1,8","         1,3","         3,9"
740780192,82,,"         0,1",           0,,           0
740780416,82,,"         0,7","         1,7",,"         1,5"
740780424,82,,"         0,4","         1,4","         1,3","         1,8"
740780440,82,,"         0,3","         0,6","         0,5","         1,2"
740781133,82,,"         2,8","         1,6","         2,9",           1
740781208,82,,"         0,1",           0,,
740781216,82,,"         0,9","         0,6",           1,"         0,5"
740790258,82,,"         1,5","         0,9","         1,8","         0,7"
740790381,82,,"         1,3","         0,8","         1,9","         0,8"
030780092,83,,"         6,1","         3,2","         6,3",           2
030780100,83,,"         5,6","         3,2","         7,5","         2,6"
030780118,83,,"         7,9","         4,5","         8,9","         2,7"
030780548,83,,"         1,4","         3,7","         0,4","         6,4"
030781116,83,,"         3,4","         4,9","         0,3","         9,5"
030785430,83,,"         1,4","         2,9",,"         5,1"
150780088,83,,"         1,5","         1,1","         2,2","         0,7"
150780096,83,,"         5,3","         3,9","         5,9",           3
150780120,83,,"         0,1",           0,,
150780468,83,,"         0,9","         0,3",,"         0,1"
150780732,83,,"         2,4",           4,"         0,3",           3
430000018,83,,"         6,8","         4,9","         8,5","         4,1"
430000034,83,,"         1,5",           1,           0,"         0,9"
430000109,83,,"         1,5","         2,1",,"         1,9"
430007450,83,,,,,
630000479,83,,"         1,4","         1,7",,"         0,9"
630005668,83,,,,,
630780211,83,,"         4,4","         9,7",,           9
630780369,83,,"         3,2","         2,2",,"         0,1"
630780989,83,,"        23,8","        17,7","        21,4","         8,4"
630780997,83,,           1,"         0,5",           0,"         0,3"
630781003,83,,"         1,3",           1,"         5,6","         0,3"
630781011,83,,"         2,5","         1,1",,"         1,8"
630781029,83,,           2,"         1,2","         3,6","         0,6"
630781839,83,,"         2,3","         7,7","        19,5","        15,7"
630783108,83,,"         1,1","         6,1",,"        12,6"
110005311,91,,,,,
110780061,91,,"         4,5","         2,3","         5,9","         0,8"
110780087,91,,"         0,2","         0,3",,"         0,1"
110780137,91,,"         2,6","         1,7","         3,2","         1,1"
110780210,91,,"         1,4","         0,5",,"         2,3"
110780228,91,,           1,"         2,4","         2,2","         2,2"
110780483,91,,"         1,3","         2,1","         0,1","         3,7"
110780772,91,,"         0,3",           0,,
300002508,91,,"         0,3",,,"         0,7"
300007119,91,,,,,
300008588,91,,           0,,,
300008638,91,,,,,
300780038,91,,"         8,6","         5,4","        10,8","         3,1"
300780046,91,,"         2,5","         1,4","         2,8","         0,7"
300780053,91,,"         1,9","         1,1","         2,4","         0,8"
300780137,91,,"         1,9","         2,7","         2,1","         3,5"
300780152,91,,"         2,3","         2,2",,"         2,9"
300780228,91,,"         0,4","         0,6","         0,1","         1,7"
300780285,91,,"         0,3",           0,,
300781010,91,,"         0,1",           0,,
300781465,91,,"         0,9","         2,5","         2,2","         2,1"
300787421,91,,,,,
300788502,91,,"         1,7","         4,4","         4,9","         4,5"
340000025,91,,"         0,2",,,
340000207,91,,           2,"         1,2",,"         0,3"
340009539,91,,,,,
340009885,91,,"         0,8","         1,8","         4,2","         3,9"
340011295,91,,"         2,4","         1,8",           3,"         1,1"
340013168,91,,,,,
340013218,91,,,,,
340015502,91,,"         3,6","         2,7",           0,           1
340015965,91,,"         2,2","         4,1",,"         2,7"
340015999,91,,,,,
340017292,91,,,,,
340017490,91,,,,,
340019603,91,,,,,
340780055,91,,"         4,2","         2,8","         4,7","         1,2"
340780139,91,,"         0,4","         1,6",,"         2,1"
340780147,91,,"         0,5","         0,4",           0,"         0,6"
340780154,91,,           1,"         0,5",           0,"         2,4"
340780477,91,,"        16,3","        11,1","        10,1","         4,5"
340780568,91,,"         0,1",           0,,
340780634,91,,"         0,9","         3,1",           0,"         4,7"
340780642,91,,"         2,2","         2,3",           0,"         1,9"
340780667,91,,"         2,3","         2,4",,"         2,8"
340780675,91,,           1,"         2,2","         7,1","         3,7"
