finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
430000018,CH EMILE ROUX LE PUY,DGF,TAA,CH,T3,M3,C3,O3,"         7,7","        0,81","       10,98",                                      .z,                                      .z,"        55,7","        80,9","        79,2","        71,2",         212,           6,           4,           8,          21,          97,          13,          27,           2,       11302,        4500,        1453,        3204,        2394,         428,        1969,        6196,        6766,         202,        1187,        5771,       20070,        2419,         121,           1,           1,,,,           9,           2,    17889148,,   109930638,,    77523558,,    10276066,,      452064,,     5095755,,     5182902,,    97987820,,    81654558,,      276469,,      210696,,    10879632,,   107879547,,    52753342,,    12234092,,    12381992,,     -147900,,           1,,Chirurgie du sein : 55,Cataracte : 766,Arthroscopie du genou : 46,Hernie enfant : 1,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 271,Cataractes : 763,actes ORL et stomato divers : 383,Chirurgies majeures orthopédiques (dont hanche et fémur : 423,Intervention  peau et tissu sous-cutané : 272,Hernies : 335,affections médicales du nouveau né : 1205,Infections respiratoires : 500,Toxicomanies et alcoolisme : 610,"Cardiopathies, valvulopathies : 413",Endoscopies digestives avec ou sans anesthésie : 628,,,,,,"      109,74","       62,47","        20,1","         9,8","        5,55","     1322,88","      166,79","      958,44","        10,4","       77,01","      110,24","        10,9",,"         9,2",,"        56,6",,"         4,8",,"        52,9",,"         3,3",,"        73,2",,"        26,3",,"        46,1",,"        45,6",,"       177,5",,"        41,1",,"       1,003","        1,02","       1,087","        27,2","         7,7","        20,5",          20,      608061,,      212944,"       17,52","       44,64","       34,77","       68,61",          84,"         3,7",,83,62 ± 5,35% ± 10%,59% ± 11%,39% ± 11%,87% ± 3%,75% ± 11%,B,B,B,B,          37,"     20267,5","     69756,5","        23,1","         1,6","         4,8",,,"         1,9"
430000034,CH BRIOUDE,DGF,TAA,CH,T1,M1,C1,,"        11,5","        1,13","       17,87",                                      .z,                                      .z,"        64,9",         101,"        39,5",,          45,,           5,,           2,          40,           3,           0,,        2016,         920,           4,         782,         350,           1,         282,           0,           0,          59,           0,         853,        8258,         599,          94,,,,,,           4,,,,    23156718,,    13075808,,     1931720,,       48000,,      793945,,     1831190,,    21516751,,    16202904,,      120716,,      -66018,,     1080882,,    29128284,,    13473304,,     -436489,,     1040787,,    -1477275,,           1,,Chirurgie du sein : 3,Cataracte : 0,Arthroscopie du genou : 30,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 132,Chirurgies majeures orthopédiques (dont hanche et fémur : 131,Hernies : 142,Ligatures veines : 15,Cholécystectomies : 61,Chirurgies rectum/anus (hors résections) : 42,Endoscopies digestives avec ou sans anesthésie : 309,Endoscopies digestives thérapeutiques et anesthésie : sé : 51,Infections respiratoires : 150,"Cardiopathies, valvulopathies : 110",Symptômes digestifs : 96,,,,,,"       22,55","       17,19","        3,56",,,"      300,48","       37,42","      216,16","         2,5","         9,2","        35,2","         7,1",,"         4,5",,"        23,7",,"        12,5",,"        64,9",,"         1,6",,"        70,9",,"        30,3",,"        17,7",,"        -7,4",,"       127,6",,"       121,5",,"       1,045","        1,06","       0,999","        21,7",           8,"        23,5",          21,,,       69272,,,"       27,56",          43,          53,,"         3,5",58,73 ± 3,60% ± 11%,95% ± 5%,45% ± 11%,44% ± 2%,N. Conc.,A,,,,,       36978,"     57059,6","        42,7",,,,,"         0,3"
430000109,CLINIQUE BON SECOURS - LE PUY,OQN,TAA,CLI,T1,M1,C2,,"        14,4","        0,23","        3,56",                                      .z,                                      .z,           0,          51,"        54,1",,          15,,           4,,,          30,           5,,,         628,        1103,           0,        2115,        1428,           0,           0,           0,           0,           0,           0,        2428,,        2470,          33,,,,,,           4,,      364242,,,     5572845,,     5040646,,       26821,,           0,,           0,,,,     5526707,,                                      .z,,     -519857,,                                      .z,,     -329084,,     4215173,,     2384463,,     -688279,,     -659005,,      -29272,,           1,Chirurgie du sein : 0,Cataracte : 738,Arthroscopie du genou : 177,Hernie enfant : 0,RTU prostate : 138,Hernie adulte y compris cœlioscopie : 78,Cataractes : 738,Chirurgies appareil génital masculin : 176,"Chirurgies transurétrales, autres : 171","Arthroscopies, Biopsies ostéo-articulaires : 219",Chirurgies majeures orthopédiques (dont hanche et fémur : 95,Endoscopies digestives avec ou sans anesthésie : 1000,Endoscopies digestives thérapeutiques et anesthésie : sé : 871,"Lithotritie extracorporelle de l'appareil urinaire, en a : 114",Suivi thérap.d'affections connues : 75,"Autres affections reins, voies urinaires : 102",,,,,,"       12,16",           4,"         4,6",           3,,"       71,75","       11,67","       56,71",,"        0,77","         2,6",,"         0,8",,"        -5,6",,,,,,"        93,5",,,,"        93,9",,"        71,4",,"       -43,5",,"       -45,5",,"        41,2",,"       112,9","       0,939","       0,995",,                                      .z,                                      .z,                                      .z,                                      .z,,,      157729,,,"       56,56","       83,93","       130,5",,,70,53 ± 4,14% ± 8%,73% ± 10%,96% ± 4%,66% ± 3%,5% ± 6%,A,,,,,       43962,"     98927,8","        42,5","         0,3",,                                      .z,                                      .z,                                      .z
430007450,CENTRE MÉDICAL SPECIALISE LE CHAMBON SUR LIGNON,OQN,TAA,CLI,T1,M1,,,"         0,1","        0,08","        0,08",                                      .z,                                      .z,           0,"        52,2",,,          16,,,,          10,,,,,         433,           0,           0,         792,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           1,,,,,,,,,,,     3471296,,      667395,,           0,,           0,,           0,,     1626458,,     4214402,,                                      .z,,     -835431,,                                      .z,,     -769258,,     2601483,,       34162,,     -765617,,    -1639190,,      873573,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,Signes et symptômes : 3,Toxicomanies et alcoolisme : 1220,Prise en charge médicale des tumeurs de l'appareil respi : 0,"Névroses, psychoses et autres troubles mentaux : 1","Phlébites, varices et autres troubles vasculaires d'orig : 0",,,,,,"        3,15","        2,15",,,,"        43,3",           5,          32,"         4,6",,"         1,7",,"       -21,4",,"       -21,8",,,,,,         -13,,"        14,3",,"        62,6",,"         5,5",,        -142,,"       -66,3",,"        80,8",,"       171,7","       0,769",,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,N. Calc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,A,,,,,,,          25,,,                                      .z,                                      .z,                                      .z
440000057,CH ST-NAZAIRE,DGF,TAA,CH,T3,M4,C3,O4,"         8,3",           1,"        9,99",                                      .z,                                      .z,"        70,7","        85,1","        92,1","        64,4",         287,          12,,          12,          21,          95,          16,          42,           4,       16538,        5822,        2033,        5443,        3133,         849,         744,           0,       10987,        1756,        1728,        7722,       40996,        3081,         134,           1,           1,,           1,,           8,           2,    20944907,,   173577999,,   114139061,,    20539462,,     1034020,,    13545046,,    20978681,,   155726664,,   111332994,,     -424008,,     -375828,,    16493060,,    89371265,,    39147815,,    20492470,,    21510432,,    -1017962,,           1,,Chirurgie du sein : 69,Cataracte : 431,Arthroscopie du genou : 98,Hernie enfant : 33,RTU prostate : 110,Hernie adulte y compris cœlioscopie : 100,Chirurgies majeures orthopédiques (dont hanche et fémur : 856,actes ORL et stomato divers : 664,Chirurgies utérus / annexes : 320,"Amygdalectomies, VG, drains transT : 132",Trauma crâniens : 282,affections médicales du nouveau né : 1797,Symptômes digestifs : 1528,Infections respiratoires : 874,Signes et symptômes : 1202,AVC : 685,,,,,,"      174,13","       92,38","        18,8","        13,6","       10,05","     1937,13","      226,47","     1344,75","       33,58","       89,34","      242,99","        10,3",,"         9,3",,"        78,7",,"         2,4",,"        54,7",,"         6,3",,"        78,7",,"        73,4",,"        50,4",,          48,,"       115,5",,"        61,9",,"       0,962","       0,924","       1,008","        25,9","         6,4","        17,1",          21,      612424,,      348513,"       18,63","       69,35","       34,99","       74,08",          89,"         2,7",,85,77 ± 5,50% ± 11%,78% ± 9%,53% ± 11%,100% ± 0%,82% ± 10%,B,A,B,A,          45,"     20957,7","    111638,5","        19,9","         1,4","         2,8",,,"         0,1"
440000289,CHU DE NANTES,DGF,TAA,CHR,T5,M4,C5,O4,"        18,2","        6,21","        9,52","        1,16","        1,01","        37,1","        74,4","        98,8","        76,6",         919,          97,          26,          95,          76,         511,          41,          92,          12,       46901,       23478,        4629,       30971,        7718,        2612,       10175,           0,       11871,        7876,        3705,       29102,       80463,        9197,         205,           4,           3,,           4,,          52,           3,   141081065,,   766270953,,   529435334,,   111833612,,    71300287,,    11018134,,    81574804,,   668561897,,   537520176,,      628867,,      219434,,    89199264,,   517999774,,   247687295,,    73429560,,    75251662,,    -1822102,,           1,,Chirurgie du sein : 58,Cataracte : 845,Arthroscopie du genou : 302,Hernie enfant : 324,RTU prostate : 133,Hernie adulte y compris cœlioscopie : 323,Autres chirurgies gynécologiques autres que le sein : 1432,Chirurgies majeures orthopédiques (dont hanche et fémur : 1414,"Chirurgies transurétrales, autres : 916",Trauma crâniens : 1025,Chirurgie inter spécialités : 1179,Signes et symptômes : 4936,"Autres Maladies immunitaires, du Sang, des Organes hémat : 4486",affections médicales du nouveau né : 3955,Toxicomanies et alcoolisme : 1743,Explorations et surveillance pour affections myéloprolif : 1691,,,,,,"      746,12","      336,97","        86,8","       93,15","        15,1","     5516,02","      370,41","     4450,95","       27,83","      404,92","      261,91","        12,8",,"        11,3",,"        81,1",,"         2,8",,"        57,6",,"         7,1",,"        83,6",,"        54,5",,"        41,1",,"        40,1",,"       144,9",,"        37,2",,"       0,908","       0,989","       1,099","        23,3","         6,6","        14,4","        17,9",      809601,,      264786,"       23,59","       72,84","       24,81","       52,85","        86,5",,"        12,9",87,70 ± 4,39% ± 11%,74% ± 10%,45% ± 11%,83% ± 4%,55% ± 13%,B,B,A,C,          40,"     18830,1",      116685,"        26,9","         1,1","         5,1",,,           0
440000297,CH ANCENIS,DGF,TAA,CH,T2,M2,C2,O2,"         7,6","        0,36","       10,29",                                      .z,                                      .z,"        46,9","       106,9","        64,2","        69,1",          56,,,,,          28,           4,          18,,        3684,        1289,        1006,         611,         718,         178,           0,           0,           0,          10,         883,        1890,       13289,         549,          68,,,,,,           5,           1,,,    30606909,,    18971933,,     1451539,,      144000,,      402259,,     1313085,,    28898894,,    22404881,,     -374291,,     -502017,,     1189234,,    23214565,,    12124766,,     2709282,,     2864389,,     -155107,,           1,,Chirurgie du sein : 3,Cataracte : 180,Arthroscopie du genou : 62,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 135,actes ORL et stomato divers : 4,Chirurgies majeures orthopédiques (dont hanche et fémur : 212,Cataractes : 179,Hernies : 156,Chirurgie inter spécialités : 105,affections médicales du nouveau né : 864,Toxicomanies et alcoolisme : 340,Infections respiratoires : 272,Endoscopies digestives avec ou sans anesthésie : 172,"Cardiopathies, valvulopathies : 202",,,,,,"       30,12","       18,51","         3,5","        2,37",           4,"      365,27","       49,69","      258,31","        3,54","        8,72","       45,01","         5,6",,"         3,8",,"        24,5",,"        10,2",,          62,,"         2,8",,"        66,5",,"        53,7",,"        36,2",,"        34,2",,"       214,2",,"        52,4",,"       1,022","       1,022","       1,012","        27,5","         9,4","        24,6",          22,,,      110290,"       13,25","       51,31","       35,77","       61,27","        81,6",,"         8,2",84,89 ± 3,68% ± 10%,85% ± 8%,74% ± 10%,87% ± 3%,N. Conc.,C,C,A,C,          44,"     13358,6","    116068,6","        39,8","         3,6",           4,,,"         0,2"
440000313,CH CHATEAUBRIANT,DGF,TAA,CH,T2,M2,C1,O2,"         5,6","        0,49","        9,17",                                      .z,                                      .z,"        59,3","        75,1",,"        59,8",         108,           6,,,           8,,,          20,           1,        5706,         486,         972,        1170,         172,         201,          44,           0,           0,          95,         752,         418,       10061,         885,          70,,,,,,           2,           2,,,    60944508,,    21376286,,     3574528,,      176000,,     1139438,,     9339635,,    55334295,,    25392424,,      530213,,      282978,,     4664972,,    72852787,,    29745932,,    10836783,,     5022945,,     5813838,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 1,Hernie adulte y compris cœlioscopie : 0,Trauma crâniens : 195,Chirurgies utérus / annexes : 93,Intervention  peau et tissu sous-cutané : 101,Traumatismes du bassin et des membres : 81,"Occlusions, sub-occlusions digestives : 52",affections médicales du nouveau né : 761,Infections respiratoires : 464,"Cardiopathies, valvulopathies : 277",Symptômes digestifs : 391,Cardiologie autres : 301,,,,,,"       44,02","       32,35","         0,1","         1,2",           4,"      619,76","       79,14","      423,19","        4,73","       17,28","       95,42","         9,2",,           7,,"        53,4",,"         6,4",,"        44,6",,"         2,3",,"        79,4",,"        42,7",,"        33,1",,"        71,5",,"       128,2",,"        43,1",,"       0,962","       0,982","       1,014","        32,3","        10,9","        12,4","        21,2",,,       58153,"       15,56","       80,31","       26,14",           0,,,"        11,2",77,84 ± 4,54% ± 11%,84% ± 8%,81% ± 9%,98% ± 2%,N. Conc.,A,,,,          41,"      4173,3",      883450,"        35,8","         4,6","         3,6",,,"         0,2"
440000404,CLINIQUE CHIRURGICALE STE-MARIE,OQN,TAA,CLI,T2,M1,C2,,"         7,5","        0,08","        2,95",                                      .z,                                      .z,"         6,1",,"        47,4",,,,           4,,,          72,          10,,,         540,        2585,           1,        1482,        1859,           0,           0,           0,           0,           0,           0,        4030,,        1837,          43,,,,,,           8,,      696616,,,     8978766,,     7572488,,      170508,,           0,,       76444,,,,     8270025,,                                      .z,,      182672,,                                      .z,,      644694,,     8668690,,     4892371,,     -247057,,     -560197,,      313140,,           1,Chirurgie du sein : 14,Cataracte : 589,Arthroscopie du genou : 89,Hernie enfant : 5,RTU prostate : 102,Hernie adulte y compris cœlioscopie : 183,Cataractes : 589,Chirurgies majeures orthopédiques (dont hanche et fémur : 413,"Chirurgies main, poignet : 304",Hernies : 230,"Amygdalectomies, VG, drains transT : 316",Endoscopies digestives thérapeutiques et anesthésie : sé : 936,Endoscopies digestives avec ou sans anesthésie : 473,Autres gastroentérites et maladies diverses du tube dige : 59,Symptômes digestifs : 85,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 41",,,,,,"        16,3","         2,4","         7,9",           4,,"      115,07","        18,8","       91,17",,           1,"         4,1",,"         7,9",,           7,,         100,,"         7,6",,"        71,5",,"         0,7",,"        82,2",,"        28,5",,"       -24,7",,"       -10,9",,"        34,5",,"        73,8","       0,908","       0,934","       0,811",                                      .z,                                      .z,                                      .z,                                      .z,,,      169715,,,"       41,81","       74,09","        84,5",,,84,70 ± 3,40% ± 11%,75% ± 9%,100% ± 0%,86% ± 3%,55% ± 13%,C,A,,C,,"     74853,3","    123824,8","        15,8","         0,3",,                                      .z,                                      .z,                                      .z
440000412,CLINIQUE BRETECHE VIAUD,OQN,TAA,CLI,T2,M2,C3,O3,           7,"        0,12","        1,29",                                      .z,                                      .z,           0,"        65,7","       263,5","        39,9",          44,,           6,,,          15,          20,          57,,        3395,        4168,        1684,        1234,        2924,         180,           1,           0,           0,         257,        1507,        6521,,         719,          32,           0,           0,,,,           8,           1,     1601539,,,,,    18050675,,      410179,,           0,,        3434,,     1739554,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 91,Cataracte : 0,Arthroscopie du genou : 34,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 19,Chirurgies rachis/moelle : 1534,actes ORL et stomato divers : 1123,Greffes peau / parages hors brûlures : 684,Chirurgies utérus / annexes : 717,Autres chirurgies gynécologiques autres que le sein : 500,affections médicales du nouveau né : 1491,Douleurs chroniques : 853,Explorations et surveillance pour affections du système : 450,"Endoscopies génito-urinaires, avec ou sans anesthésie : 317",Explorations nocturnes et apparentées : 2,,,,,,"       39,73","       11,49","        11,2",           6,           8,"      228,76","        26,5","      179,81","         0,5","         3,5","       18,45",,,,,,,,,,,,,,,,,,,,,,,,,"       1,163","       0,823","       1,054",                                      .z,                                      .z,                                      .z,                                      .z,,,      332847,"        20,7","       86,11","       39,89","       71,58","        67,8",,,90,92 ± 3,59% ± 11%,78% ± 9%,98% ± 3%,83% ± 4%,100% ± 0%,A,,,,          67,"    121475,8","    172671,2","        17,7",,"         1,8",                                      .z,                                      .z,                                      .z
440000487,CLINIQUE UROLOGIQUE NANTES ATLANTIS,OQN,TAA,CLI,T1,M1,C2,,"        26,4","        0,13","        5,01",                                      .z,                                      .z,           0,,"        55,2",,,,,,,          40,          15,,,         607,        1876,           0,         334,        1136,           0,         182,           0,           0,           0,           0,        2656,,        1482,          14,,,,,,           5,,,,,,,     4632035,,       36278,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 351,Hernie adulte y compris cœlioscopie : 27,Chirurgies appareil génital masculin : 813,"Chirurgies transurétrales, autres : 729",Circoncisions : 443,"Chirurgies reins, uretères, vessie, glandes surrénales : 196",Chirurgies pelviennes majeures (urologie) : 192,Prise en charge médicale des tumeurs de l'appareil génit : 28,"Autres affections reins, voies urinaires : 211",Autres affections appareil génital masculin : 73,"Infections reins et voies urinaires, lithiases : 156","Endoscopies génito-urinaires, avec ou sans anesthésie : 106",,,,,,"         9,3","         0,8",           4,           3,,"       61,24","         8,8","       48,64",,,"         3,8",,,,,,,,,,,,,,,,,,,,,,,,,"        0,72","       0,847",,                                      .z,                                      .z,                                      .z,                                      .z,,,      123452,,,"       38,15","       89,49","        35,1",,,95,81 ± 3,19% ± 9%,91% ± 6%,95% ± 5%,98% ± 1%,97% ± 5%,A,,,,,"     58370,7","    110536,5","        10,5",,,                                      .z,                                      .z,                                      .z
440000511,CLINIQUE JEANNE D'ARC,OQN,TAA,CLI,T3,M1,C4,,"         0,2","        0,01","        0,06",                                      .z,                                      .z,"        22,2",,"        52,3",,,,,,,          20,          27,,,          50,        2510,           0,        1282,        9755,           0,           0,           0,           0,           0,           0,       11954,        1298,           0,           7,,,,,,           4,,        2073,,,,,     8223690,,      307539,,        4000,,      272339,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Chirurgies main, poignet : 8445",Chirurgie des tissus mous : 1220,Ablations matériel : 879,Chirurgie inter spécialités : 532,Greffes peau / parages hors brûlures : 640,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 1274",Maladies osseuses et arthropathies : 3,Infections peau et tissu sous-cutané : 22,Signes et symptômes : 2,Suivi thérap.d'affections connues : 5,,,,,,"       13,45","         0,4",           8,"         3,5",,"       84,11","       10,83","       71,28",,,           2,,,,,,,,,,,,,,,,,,,,,,,,,"        0,84","       0,754",,                                      .z,                                      .z,                                      .z,                                      .z,,,      853257,,,"       79,54","       80,23","       164,2",,,96,83 ± 2,15% ± 8%,100% ± 0%,100% ± 0%,88% ± 4%,N. Conc.,A,,,,,"    284068,9","    302348,4","        12,3",,,                                      .z,                                      .z,                                      .z
440000651,CLINIQUE SOURDILLE SA,OQN,TAA,CLI,T2,M1,C4,,"         2,4","        2,14","        0,01",                                      .z,                                      .z,           0,,"        46,9",,,,,,,          47,          27,,,          31,        5114,           0,         174,        8986,           0,           0,           0,           0,           0,           0,       14101,,           0,           3,,,,,,           4,,      117678,,,    15326379,,    12471646,,       23155,,           0,,        8155,,,,    12605419,,                                      .z,,     1391833,,                                      .z,,     1833558,,     7322017,,,,     2073188,,    -1192515,,     3265702,,           1,Chirurgie du sein : 0,Cataracte : 8898,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Cataractes : 8879,Autres chirurgies ophtalmo : 2220,Chirurgies ophtalmo lourdes : 2575,Allogreffes de cornées : 295,Chirurgie inter spécialités : 111,Affections oeil : 138,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 37",Infections oeil : 3,Médecine inter spécialités : 17,Explorations et surveillance pour affections de l'oeil : 0,,,,,,"        29,5","         0,4","        23,8",           4,,"       97,24","       17,68","       73,56",,           2,           4,,"        17,8",,"        11,8",,         100,,,,,,"         5,1",,"        76,8",,          36,,"       -34,5",,          60,,"        12,7",,"        63,9","       0,932","       0,925",,                                      .z,                                      .z,                                      .z,                                      .z,,,     1051545,,,"       63,91","       73,75","       152,9",,,100,62 ± 3,23% ± 9%,100% ± 0%,98% ± 3%,92% ± 1%,N. Conc.,B,A,,B,,      298126,      126625,"        18,3",,,                                      .z,                                      .z,                                      .z
440001113,CRLCC RENE GAUDUCHEAU,DGF,TAA,CLCC,T2,M2,C2,,"        96,5","        0,94","        6,43","        0,19","        2,73",           0,"        40,6","        34,9",,         107,,           4,           5,          68,          60,          10,,,        3323,        1501,           0,        1389,        1269,           0,       13568,       49016,           0,          17,           0,        1812,,          76,          22,           3,           2,           3,,,           7,,     5857497,,   126520387,,   113922533,,    19320185,,    12834602,,     3134900,,,,,,,,     1779884,,     1779884,,    15128057,,   116209413,,    39794657,,    19187761,,     3104034,,    16083727,,,,Chirurgie du sein : 549,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 2,Chirurgie pour tumeurs malignes sein : 1033,Mise en place d'accès vasculaire : 929,Greffes peau / parages hors brûlures : 54,Chirurgie du sein hors TM : 234,Chirurgie pour tumeurs malignes (app génital fem) : 90,Chimiothérapie hors séances : 1939,"Autres Maladies immunitaires, du Sang, des Organes hémat : 502",Douleurs chroniques : 21,Signes et symptômes : 114,Radiothérapie hors séances : 315,,,,,,"      110,06","        68,6","         9,7","       11,55",,"      856,05","      196,08","      392,31",           5,"      219,55","       43,11","        12,4",,"        11,6",,"        80,3",,"         2,6",,"        43,1",,"         9,9",,"        73,9",,"        43,5",,"        10,2",,"        63,2",,"        58,2",,"        69,3",,"       0,972","       0,889",,,,,"        17,8",      184256,,      129834,,,"       45,81","       33,87","        57,7","         1,7",,98,83 ± 3,50% ± 11%,94% ± 5%,89% ± 7%,90% ± 3%,40% ± 12%,B,B,,C,,"     20876,5","    124028,4","        20,8","         0,9",,,,           0
440002020,POLYCLINIQUE DE L'EUROPE,OQN,TAA,CLI,T3,M2,C3,,"        16,9","        0,07","        1,57",                                      .z,                                      .z,"         0,1","       103,4",          51,,          20,,           5,,,          95,          29,,,        2336,        4051,           0,        2897,        4223,           3,           0,           0,           0,           0,           0,        7122,,        3920,          53,           1,           1,,,,           7,,     1477039,,,    15635967,,    14957019,,       52827,,           0,,           0,,,,    15530934,,                                      .z,,      283739,,                                      .z,,      505287,,     7092027,,      312427,,     1587331,,    -1141480,,     2728809,,           1,Chirurgie du sein : 118,Cataracte : 1745,Arthroscopie du genou : 351,Hernie enfant : 5,RTU prostate : 122,Hernie adulte y compris cœlioscopie : 233,Cataractes : 1747,actes ORL et stomato divers : 824,"Amygdalectomies, VG, drains transT : 359",Chirurgies majeures orthopédiques (dont hanche et fémur : 427,"Arthroscopies, Biopsies ostéo-articulaires : 510",Endoscopies digestives avec ou sans anesthésie : 1576,Endoscopies digestives thérapeutiques et anesthésie : sé : 962,Cathétérismes thérapeutiques vasculaires et coronariens : 244,"Autres affections reins, voies urinaires : 156",Cathéthérismes diagnostiques vasculaires et coronariens : 195,,,,,,"       39,36","        14,5",          15,           6,           2,"      184,05","       23,78","      133,73",,"        2,94","        23,6",,"         0,7",,"         3,1",,"        81,1",,"         0,6",,"         7,4",,"         1,8",,          84,,,,"       -26,8",,"        37,3",,"        24,4",,"        53,2","       0,904","        0,92",,                                      .z,                                      .z,                                      .z,                                      .z,,,      340633,,,"       50,92","       77,09","        66,3",,,79,55 ± 4,10% ± 7%,94% ± 5%,100% ± 0%,80% ± 3%,68% ± 12%,A,,,,           0,"    112984,8","    113768,2","         8,6",,,                                      .z,                                      .z,                                      .z
440005080,ACTIVITES DE DIALYSE-MONTFORT,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     3985123,,      112520,,           0,,       44020,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
