finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
560005746,CH BRETAGNE SUD LORIENT,DGF,TAA,CH,T4,M4,C3,O4,"        10,9","         1,3","        8,03",                                      .z,                                      .z,"        45,7","        79,4","       111,2","        65,7",         438,          14,          10,          10,          78,          92,          10,          61,          11,       23062,        6298,        3446,        8152,        3210,        1502,        9417,       22398,        6455,        1727,        2972,        8239,       34417,        3083,         124,           2,           1,,           1,,           8,           2,    24577384,,   204757616,,   142063952,,    20118142,,      892632,,    14961730,,    11042997,,   192061743,,   169655269,,    -2520087,,    -3191221,,     7855304,,   312147069,,   212517412,,    26753864,,    23381648,,     3372216,,           1,,Chirurgie du sein : 220,Cataracte : 1325,Arthroscopie du genou : 71,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 131,Cataractes : 1323,Chirurgies majeures orthopédiques (dont hanche et fémur : 571,Intervention  peau et tissu sous-cutané : 503,Traumatismes du bassin et des membres : 463,Stimulateurs / défibrillateurs cardiaques : 360,affections médicales du nouveau né : 3026,Toxicomanies et alcoolisme : 1584,Signes et symptômes : 1128,Infections respiratoires : 999,"Névroses, psychoses et autres troubles mentaux : 1029",,,,,,"       201,3","      128,18","       21,69","        15,8","        13,6","     2431,15","      355,63","     1694,62","       13,97","      148,73","       218,2","         6,2",,"         3,7",,"       -34,4",,"        27,1",,"        70,7",,"        22,1",,"        80,2",,"        28,7",,"        44,4",,"        50,8",,"       114,1",,"        36,4",,"       1,144","       1,144","       0,931","        31,6","         8,4",          17,"        19,4",                                      .c,,      318486,"       16,99","       85,29","       33,76","       52,76","       145,9",,"         6,7",86,58 - [54 - 63],39% - [28% - 49%],66% - [56% - 77%],46% - [35% - 57%],71 - [68 - 75],57% - [44% - 69%],A,,,,          38,"     12325,7","     88032,1","        23,2","         2,3","         4,8","         6,5",,           0
560007510,POLYCLINIQUE DE PONTIVY,OQN,TAA,CLI,T2,M1,C3,,"        12,4","        0,19",           1,                                      .z,                                      .z,           0,,"        55,3",,,,           4,,           8,          46,          31,,,         599,        2236,           1,        2359,        3281,          33,         946,           0,           0,          26,           0,        5300,,        2845,          38,,,,,,           6,,      800797,,,,,     9544495,,       33914,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 27,Cataracte : 1351,Arthroscopie du genou : 189,Hernie enfant : 2,RTU prostate : 94,Hernie adulte y compris cœlioscopie : 229,Cataractes : 1354,Greffes peau / parages hors brûlures : 421,Chirurgies majeures orthopédiques (dont hanche et fémur : 493,Hernies : 278,"Arthroscopies, Biopsies ostéo-articulaires : 188",Endoscopies digestives avec ou sans anesthésie : 1401,Endoscopies digestives thérapeutiques et anesthésie : sé : 646,"Endoscopies génito-urinaires, avec ou sans anesthésie : 60",Autres gastroentérites et maladies diverses du tube dige : 126,"Lithotritie extracorporelle de l'appareil urinaire, en a : 15",,,,,,"        21,5","         4,6","        12,3",           3,"         0,4","       91,11","       18,47","       70,59",,"        1,05",           1,,,,,,,,,,,,,,,,,,,,,,,,,"       0,842","        0,87","       0,679",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      293157,,,"       59,47","       78,72","        48,1",,,81,61 - [57 - 65],26% - [17% - 36%],94% - [88% - 99%],76% - [67% - 86%],67 - [65 - 69],55% - [42% - 68%],A,,,,           0,"    158374,3","    104375,5","        19,1",,,                                      .z,                                      .z,                                      .z
560008799,CLINIQUE OCEANE,OQN,TAA,CLI,T3,M3,C5,O3,"        14,1","        0,23","        3,03",                                      .z,                                      .z,           0,"        82,4","        48,5","        38,2",          74,,          14,,          15,         193,          48,          40,,        5734,        8598,        1396,        6328,        7899,         120,        5707,           0,           0,         214,        1182,       15520,,        7996,          71,,,,,,          17,           1,,,,    50619035,,    43862262,,      198460,,        8000,,       70000,,           0,,    49549103,,                                      .z,,      434937,,                                      .z,,      716318,,    18258620,,     4760376,,    -1271694,,    -1329220,,       57526,,           1,Chirurgie du sein : 168,Cataracte : 3878,Arthroscopie du genou : 626,Hernie enfant : 18,RTU prostate : 197,Hernie adulte y compris cœlioscopie : 404,Cataractes : 3835,"Chirurgies main, poignet : 588",actes ORL et stomato divers : 981,"Arthroscopies, Biopsies ostéo-articulaires : 696",Greffes peau / parages hors brûlures : 387,Endoscopies digestives avec ou sans anesthésie : 3094,Endoscopies digestives thérapeutiques et anesthésie : sé : 2150,Explorations nocturnes et apparentées : 834,affections médicales du nouveau né : 1167,Soins palliatifs : 349,,,,,,"       124,6","        43,4","        52,9",          15,           7,"      488,96","       42,41","      427,55",           1,"        13,4","         4,6",,"         2,1",,"         1,4",,         100,,"         6,6",,"        59,7",,,,          71,,"        48,7",,"        -9,8",,"        -9,4",,"        30,8",,"        57,3","       0,996","       0,868","       0,913",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      329572,"       17,09","       89,69","       47,61","       69,24","        74,9",,,83,75 - [72 - 78],21% - [12% - 30%],89% - [82% - 96%],86% - [79% - 94%],91 - [90 - 92],7% - [0% - 13%],C,,,,          48,"     90004,1","     76137,2","        28,2","         0,2","         2,5",                                      .z,                                      .z,                                      .z
560009490,AUTODIALYSE BELLE-ÎLE,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,                                      .z,                                      .z,                                      .z
560009508,AUTODIALYSE AURAY,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,                                      .z,                                      .z,                                      .z
560009524,AUTODIALYSE VANNES,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      966645,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
560014078,AUTODIALYSE MUZILLAC,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,                                      .z,                                      .z,                                      .z
560014128,AUTODIALYSE PLOERMEL,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,                                      .z,                                      .z,                                      .z
560014748,CH DU CENTRE BRETAGNE,DGF,TAA,CH,T3,M3,C2,O3,"         8,2","        1,02","        10,6",                                      .z,                                      .z,"        56,4",          87,"        80,4","        59,9",         241,           6,           5,,           8,          67,           8,          25,,       12196,        3147,        1269,        1606,        1333,         380,         746,           0,        6482,          27,        1030,        3676,       17368,        1812,         123,           1,           1,,,,           7,           2,    13134847,,   105721082,,    59282638,,     7706341,,      176005,,     3755271,,     8515422,,   102333635,,    72140183,,    -1298185,,    -1533054,,     -608735,,   177832922,,   138740272,,    18382367,,    15701719,,     2680647,,           1,,Chirurgie du sein : 24,Cataracte : 0,Arthroscopie du genou : 42,Hernie enfant : 3,RTU prostate : 91,Hernie adulte y compris cœlioscopie : 99,Trauma crâniens : 248,"Chirurgies main, poignet : 318",Chirurgies majeures orthopédiques (dont hanche et fémur : 244,Traumatismes du bassin et des membres : 183,actes ORL et stomato divers : 216,Signes et symptômes : 883,Infections respiratoires : 814,affections médicales du nouveau né : 1046,"Cardiopathies, valvulopathies : 803",Cardiologie autres : 611,,,,,,"       99,74","       64,54","        12,4",           6,"         4,4","     1373,99","      152,55","      951,47","         7,1","       55,52","      207,35","         3,2",,"        -0,5",,,,,,"        82,5",,"        12,7",,"        73,2",,"        60,6",,          56,,"        65,6",,"       141,6",,"        35,3",,"         1,1","       1,119","       0,959","        32,5","         9,5","        17,3","        23,3",                                      .c,,      165529,"       19,71","       76,06","       29,75","       63,27","        75,7",           3,,83,80 - [76 - 84],36% - [26% - 47%],78% - [68% - 87%],25% - [16% - 34%],87 - [84 - 90],65% - [53% - 78%],A,,,,          29,"     13817,5","     69252,2","        34,1","         2,6","         7,1",,,"         0,3"
560020208,UDM DE PONTIVY,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      869130,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
560023152,CENTRE D'HEMODIALYSE AMBULATOIRE ECHO,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     4414710,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
560023210,CH BRETAGNE ATLANTIQUE VANNES,DGF,TAA,CH,T4,M4,C3,O4,"        11,5","        1,56","       11,95",,,"        52,1","        77,7",          87,"        79,6",         472,          24,           7,          18,          33,         147,          16,          43,           4,       22169,        7772,        2679,        4983,        3353,         765,        6092,           0,        9209,        3776,        2213,       10152,       45024,        4568,         144,           2,           2,,           1,,          13,           3,    34170992,,   225172807,,   148379104,,    13640030,,     1298773,,     4089383,,    16754250,,   209974159,,   164018536,,      170910,,      151421,,    11570659,,   178391380,,    83700384,,     8469836,,     8024103,,      445733,,           1,,Chirurgie du sein : 231,Cataracte : 807,Arthroscopie du genou : 254,Hernie enfant : 5,RTU prostate : 53,Hernie adulte y compris cœlioscopie : 369,Chirurgies majeures orthopédiques (dont hanche et fémur : 1053,Cataractes : 811,Traumatismes du bassin et des membres : 544,Chirurgie du membre supérieur (hors prothèses) : 430,Hernies : 480,affections médicales du nouveau né : 2324,AVC : 1045,"Cardiopathies, valvulopathies : 849",Infections respiratoires : 1117,Toxicomanies et alcoolisme : 843,,,,,,"      212,55","       146,2","        22,6","       16,25","        10,3","     2510,15","      312,14","      1792,8","       19,66","       135,4","      250,15","         6,7",,           5,,"        22,4",,"         7,2",,"        55,3",,"        15,8",,"        70,1",,"        58,2",,"        13,9",,"        14,7",,"       146,6",,"        69,7",,"       1,041","       0,964",           1,"        29,4","         7,9","        16,7","        17,6",                                      .c,,      273498,"       20,11","       67,89","       30,14","       65,84","        95,3",,"         6,7",83,90 - [87 - 92],71% - [61% - 81%],85% - [77% - 93%],33% - [22% - 43%],94 - [93 - 96],83% - [74% - 93%],D,B,B,B,          43,"     17856,6",      116165,"        32,9","         2,2",           4,"         5,4","         8,3",           0
560023848,UNITÉ DE DIALYSE MEDICALISEE DE LORIENT,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      646265,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,,,,,,,,"         6,7",,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
570000026,HÔPITAL SARRALBE,DGF,TAA,EBNL,T1,M1,C0,,"        16,1","        1,61","       51,81",                                      .z,                                      .z,           0,"        83,6",,,           7,,,,,,,,,         228,          16,           0,           5,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          37,,,,,,,,,,,,     1037140,,,,           0,,       45540,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 5,"Bronchites, bronchiolites et asthme : 2",Intervention  peau et tissu sous-cutané : 4,,,Infections respiratoires : 31,Troubles mentaux d'origine organique et retards mentaux : 18,Hypertension artérielle : 6,Soins palliatifs : 11,"Névroses, psychoses et autres troubles mentaux : 20",,,,,,"        2,23","         1,9",,,,"       32,43","        4,47","       27,42",,,"        0,54",,,,,,,,,,,,,,,,,,,,,,,,,"       0,811","       0,997",,,,,,                                      .c,,,,,           0,,,           2,,94,85 - [81 - 89],57% - [46% - 68%],68% - [57% - 78%],66% - [56% - 77%],N. Conc.,N. Conc.,A,,,,,,,"        21,9",,,,,
570000083,CLINIQUE SAINT NABOR,OQN,TAA,CLI,T2,M2,C2,O3,"         5,6","        0,02","        0,61",                                      .z,                                      .z,           0,"        27,5","        60,7","        78,9",          10,,           6,,,          41,           5,          21,,        1646,        2076,        1498,        2923,        1726,         291,           0,           0,           0,           0,        1198,        4337,,        3227,          26,,,,,,           4,           1,       13218,,,,,    10827580,,       38964,,           0,,       38964,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 11,Cataracte : 513,Arthroscopie du genou : 297,Hernie enfant : 4,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 191,Cataractes : 513,Chirurgies majeures orthopédiques (dont hanche et fémur : 543,"Arthroscopies, Biopsies ostéo-articulaires : 400",Hernies : 249,Chirurgie du sein hors TM : 245,Endoscopies digestives avec ou sans anesthésie : 2166,affections médicales du nouveau né : 1168,Endoscopies digestives thérapeutiques et anesthésie : sé : 613,Autres gastroentérites et maladies diverses du tube dige : 126,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 78",,,,,,"        23,2","         6,2","         6,6",           4,           3,"      137,45","        23,3","      103,55",,"         8,6",           2,,,,,,,,,,,,,,,,,,,,,,,,,"       0,743","       0,958","       0,929",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      383164,"       20,28","       91,31","        44,6","       70,37","       158,2",,,90,92 - [89 - 94],68% - [57% - 78%],100% - [100% - 100%],100% - [100% - 100%],86 - [83 - 89],N. Conc.,A,,,B,          67,       81138,"    170752,3","        13,7","         0,3","         4,9",                                      .z,                                      .z,                                      .z
570000091,HÔPITAL DE FREYMING MERLEBACH,DGF,TAA,EBNL,T1,M1,C0,,"        17,7","        2,25","        6,37",                                      .z,                                      .z,"        31,8","        55,7",,,         116,          12,,,          17,,           4,,,        3108,          91,           1,         979,         402,           0,        2602,           0,        7527,         321,           0,          72,,         457,          41,           1,           1,,,,           3,,     5141428,,,,    21860385,,,,       32000,,     1277395,,,,,,    34779080,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 1,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Trauma crâniens : 28,,,,,AVC : 589,Autres affections du système nerveux : 115,"Convulsions, épilepsie : 124",Migraines et céphalées : 64,Affections nerfs crâniens / moëlle : 77,,,,,,"       38,95","       30,15",           1,           2,,"      447,55","       61,26","      305,34","        3,75","        29,2",          48,,,,,,,,,,,,,,,,,,,,,,,,,"       1,152","       1,624","       0,808","        25,5","        20,8","        24,7","        18,6",                                      .c,,        5842,,,"       81,54","       99,48","        45,7",,"         3,7",83,69 - [64 - 73],39% - [28% - 49%],89% - [82% - 96%],71% - [61% - 81%],87 - [84 - 89],N. Conc.,A,,,,           0,"       365,5",       16063,"        22,4",           1,,,,"         3,5"
570000158,CH ROBERT PAX,DGF,TAA,CH,T3,M3,C3,O2,"        10,4","        0,51","       11,17",                                      .z,                                      .z,"        56,3","        85,4","        87,4","        47,9",         177,,           5,           8,          11,          66,           5,          31,,        9118,        3385,        1236,        3108,        2239,         294,        1541,           0,           0,         881,         990,        4980,       29429,        3636,         106,           1,           1,,,,           7,           1,    16024830,,,,    50537749,,,,      238820,,    10166386,,,,,,    70316143,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 40,Cataracte : 619,Arthroscopie du genou : 60,Hernie enfant : 1,RTU prostate : 129,Hernie adulte y compris cœlioscopie : 341,Cataractes : 617,"Chirurgies transurétrales, autres : 456",Hernies : 372,actes ORL et stomato divers : 236,Chirurgies appareil génital masculin : 198,Endoscopies digestives avec ou sans anesthésie : 1367,affections médicales du nouveau né : 985,Infections respiratoires : 696,Symptômes digestifs : 501,Autres gastroentérites et maladies diverses du tube dige : 669,,,,,,"        85,6","        50,2","        12,1",          11,"         4,1","       868,1","      110,69","      647,85","        1,86","       49,34","       58,36",,,,,,,,,,,,,,,,,,,,,,,,,"        1,03","       1,208","       1,009","        18,7","         8,4","        20,8","        22,9",                                      .c,,      190869,"        20,2","       43,04","       39,81","       72,06","       203,5",,"         9,3",82,65 - [62 - 68],29% - [19% - 39%],88% - [80% - 95%],63% - [52% - 73%],90 - [88 - 93],97% - [92% - 100%],A,,,,          32,"     14197,2","     82917,2","        31,6","         1,1","         6,4","         5,7","         9,8",           0
570000166,HOSPITALOR - FORBACH,DGF,TAA,EBNL,T1,M1,,,"         8,8","        0,91","       15,99",                                      .z,                                      .z,"        38,2",,,,,,,,           5,,,,,         689,           7,           0,         730,           0,           0,          95,           0,           0,          20,           0,           0,,          52,          14,,,,,,,,,,,,    38122578,,,,           0,,     6108870,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,Explorations et surveillance pour maladies et troubles m : 459,Explorations et surveillance pour affections du système : 2,Troubles mentaux d'origine organique et retards mentaux : 125,"Névroses, psychoses et autres troubles mentaux : 29","Autres Maladies immunitaires, du Sang, des Organes hémat : 9",,,,,,"         2,4","         1,5",,,,"       59,17","         5,5","       42,72","        0,25","         0,7",          10,,,,,,,,,,,,,,,,,,,,,,,,,"       1,378","       1,925",,,,,,                                      .c,,,,,           0,,,           1,"         9,3",75,69 - [66 - 72],81% - [73% - 90%],96% - [92% - 100%],91% - [85% - 97%],N. Conc.,N. Conc.,A,,,,,,,"        36,9",,,,,
570000216,HOSPITALOR - SAINT-AVOLD,DGF,TAA,EBNL,T2,M2,C2,O0,"        15,1","        0,53","       17,06",                                      .z,                                      .z,"        62,2","        73,9","        90,8",,         156,,          12,           8,,          60,          12,,,        5498,        2508,           5,        1278,         969,           2,         984,           0,           0,          40,           0,        2941,       18263,        1463,          95,           1,           1,,,,           5,,    10598657,,,,    38122578,,,,           0,,     6108870,,,,,,,,,,,,,,,,,,,,,,,,,,Chirurgie du sein : 81,Cataracte : 0,Arthroscopie du genou : 124,Hernie enfant : 1,RTU prostate : 84,Hernie adulte y compris cœlioscopie : 231,"Chirurgies transurétrales, autres : 176","Chirurgies main, poignet : 364",Chirurgies majeures orthopédiques (dont hanche et fémur : 210,Chirurgies appareil génital masculin : 118,Hernies : 289,Endoscopies digestives avec ou sans anesthésie : 272,Infections respiratoires : 555,Diabète : 55,Toxicomanies et alcoolisme : 272,Symptômes digestifs : 298,,,,,,"       57,38","       36,93",          10,           2,,"      497,24","       70,68","      333,84","         1,8","       36,99","       53,93",,,,,,,,,,,,,,,,,,,,,,,,,"       1,208","       1,258","       1,139",,,,,                                      .c,,      197749,,,"       27,87","       54,65","        36,7","         8,1",,75,74 - [70 - 78],41% - [30% - 52%],91% - [85% - 97%],46% - [35% - 57%],88 - [85 - 91],55% - [42% - 68%],A,,,,,"     22933,4","     72501,2","        19,2","         4,8",,,,
570000356,CLINIQUE CHIRURGICALE AMBROISE PARE,OQN,TAA,CLI,T2,M1,C3,,"        12,6","        0,14","        2,24",                                      .z,                                      .z,           0,,"        37,4",,,,          10,,,         101,          15,,,         800,        2882,           1,        1964,        2778,          34,           0,           0,           0,          72,           0,        5461,,        2596,          46,,,,,,           7,,        1178,,,,,     8995536,,       44127,,           0,,           0,,     1819524,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 3,Cataracte : 1787,Arthroscopie du genou : 61,Hernie enfant : 0,RTU prostate : 102,Hernie adulte y compris cœlioscopie : 336,Cataractes : 1792,Chirurgies majeures orthopédiques (dont hanche et fémur : 63,"Arthroscopies, Biopsies ostéo-articulaires : 138",Hernies : 366,"Amygdalectomies, VG, drains transT : 505",Endoscopies digestives avec ou sans anesthésie : 1271,Endoscopies digestives thérapeutiques et anesthésie : sé : 420,"Autres affections reins, voies urinaires : 102","Lithotritie extracorporelle de l'appareil urinaire, en a : 63",Autres gastroentérites et maladies diverses du tube dige : 86,,,,,,"        22,7","         4,7","        13,5",           4,"         0,5","      155,05","        21,7","       117,4","        0,15",           2,"        13,8",,,,,,,,,,,,,,,,,,,,,,,,,"       0,902","       1,182","       0,724",                                      .z,                                      .z,                                      .z,                                      .z,                                      .c,,      238673,,,"       48,83","       68,94","        84,3",,,73,90 - [87 - 93],83% - [74% - 91%],75% - [66% - 84%],88% - [80% - 95%],91 - [87 - 94],92% - [85% - 99%],D,,,C,           0,      111485,"     90723,9","        49,9",,,                                      .z,                                      .z,                                      .z
